Gamma_e,delta_a,delta_f,OmegaA,OmegaB,MuB,peak_index,peak_position
1.0,24.5,24.4355433946553,1.11674809850328,1.95809512988571,0.0,1,12.21777169732757
1.7783,0.0,1.12536295994664,1.14501227093399,1.14503757909276,0.0,0,-2.8308563551865845e-05
1.7783,0.5,1.17076922450218,1.08836802204885,1.24826560727101,0.0,0,-0.19117208416300532
1.7783,1.0,1.30452999331549,1.0841887462563,1.37190824549999,0.0,0,-0.3504655706145273
1.7783,1.5,1.51067941891038,1.12167387270174,1.50359478885188,0.0,0,-0.5103417515939249
1.7783,2.0,1.77071096762716,1.18835895175654,1.64409056765475,0.0,0,-0.685055026579599
1.7783,2.5,2.07301920564399,1.27388726470647,1.79150568597047,0.0,0,-0.8755111332901535
1.7783,3.0,2.41097722338181,1.36993846663366,1.94105661816698,0.0,0,-1.0800891879044767
1.7783,3.0,2.41097722338181,1.36993846663366,1.94105661816698,0.0,1,1.059194005552766
1.7783,3.5,2.78097131366839,1.46998261061117,2.08740851754042,0.0,0,-1.297173435738976
1.7783,3.5,2.78097131366839,1.46998261061117,2.08740851754042,0.0,1,1.3178202928504106
1.7783,4.0,3.18170637522967,1.56842597755315,2.22547813040633,0.0,0,-1.5257301454687455
1.7783,4.0,3.18170637522967,1.56842597755315,2.22547813040633,0.0,1,1.5546806732916336
1.7783,4.5,3.61382375932608,1.65971273093707,2.35003046210877,0.0,0,-1.76542700192337
1.7783,4.5,3.61382375932608,1.65971273093707,2.35003046210877,0.0,1,1.7904227772815795
1.7783,5.0,4.07939482244109,1.73751909780402,2.45484794413019,0.0,0,-2.016577889080257
1.7783,5.0,4.07939482244109,1.73751909780402,2.45484794413019,0.0,1,2.0333873464179364
1.7783,5.5,4.5815520375322,1.79439959094648,2.53185255609638,0.0,0,-2.2802582610937097
1.7783,5.5,4.5815520375322,1.79439959094648,2.53185255609638,0.0,1,2.2889844666317494
1.7783,6.0,5.12158493650108,1.82288891127554,2.57194808713021,0.0,0,-2.5572714473311686
1.7783,6.0,5.12158493650108,1.82288891127554,2.57194808713021,0.0,1,2.5604784196713157
1.7783,6.5,5.69107177725088,1.82217237056852,2.57351224005227,0.0,0,-2.844745906056488
1.7783,6.5,5.69107177725088,1.82217237056852,2.57351224005227,0.0,1,2.845506566978961
1.7783,7.0,6.2690588031742,1.80414377949944,2.5518575020368,0.0,0,-3.1344072124952516
1.7783,7.0,6.2690588031742,1.80414377949944,2.5518575020368,0.0,1,3.134527923605676
1.7783,7.5,6.83836159543914,1.78370621608052,2.52673812469917,0.0,0,-3.4191659520253133
1.7783,7.5,6.83836159543914,1.78370621608052,2.52673812469917,0.0,1,3.4191807482940524
1.7783,8.0,7.39550965767936,1.7666318809096,2.50599536394005,0.0,0,-3.697753288021467
1.7783,8.0,7.39550965767936,1.7666318809096,2.50599536394005,0.0,1,3.6977548275930743
1.7783,8.5,7.94252135459374,1.75321304647893,2.48991693927297,0.0,0,-3.9712605375729133
1.7783,8.5,7.94252135459374,1.75321304647893,2.48991693927297,0.0,1,3.9712606772728725
1.7783,9.0,8.48194002193162,1.74270879932512,2.47746369831185,0.0,0,-4.240969999873267
1.7783,9.0,8.48194002193162,1.74270879932512,2.47746369831185,0.0,1,4.240970010970618
1.7783,9.5,9.01554220465392,1.73431437168116,2.4675795977574,0.0,0,-4.507771101560055
1.7783,9.5,9.01554220465392,1.73431437168116,2.4675795977574,0.0,1,4.507771102325675
1.7783,10.0,9.54466554177049,1.72741310057432,2.45953516687415,0.0,0,-4.772332770840193
1.7783,10.0,9.54466554177049,1.72741310057432,2.45953516687415,0.0,1,4.77233277088403
1.7783,10.5,10.0702220596136,1.72171038862703,2.452908602546,0.0,0,-5.0351110298035024
1.7783,10.5,10.0702220596136,1.72171038862703,2.452908602546,0.0,1,5.035111029802421
1.7783,11.0,10.5928025573067,1.71694302998137,2.44737540191001,0.0,0,-5.29640127865408
1.7783,11.0,10.5928025573067,1.71694302998137,2.44737540191001,0.0,1,5.296401278651556
1.7783,11.5,11.1130430626609,1.71287566444418,2.44261802299112,0.0,0,-5.556521531330676
1.7783,11.5,11.1130430626609,1.71287566444418,2.44261802299112,0.0,1,5.55652153133276
1.7783,12.0,11.6311701840648,1.70939301657764,2.43862439484653,0.0,0,-5.8155850920325465
1.7783,12.0,11.6311701840648,1.70939301657764,2.43862439484653,0.0,1,5.815585092031834
1.7783,12.5,12.1476523545684,1.70639327626248,2.4351992923905,0.0,0,-6.07382617728397
1.7783,12.5,12.1476523545684,1.70639327626248,2.4351992923905,0.0,1,6.073826177282463
1.7783,13.0,12.6626216909543,1.70377223603458,2.43221798609074,0.0,0,-6.331310845477627
1.7783,13.0,12.6626216909543,1.70377223603458,2.43221798609074,0.0,1,6.331310845477637
1.7783,13.5,13.1763074947229,1.70141021518662,2.42954068290009,0.0,0,-6.58815374736211
1.7783,13.5,13.1763074947229,1.70141021518662,2.42954068290009,0.0,1,6.588153747358941
1.7783,14.0,13.6889021459156,1.69941733149435,2.42726532408091,0.0,0,-6.844451072957407
1.7783,14.0,13.6889021459156,1.69941733149435,2.42726532408091,0.0,1,6.844451072958035
1.7783,14.5,14.2004954162631,1.69757327484309,2.42518074778516,0.0,0,-7.100247708131843
1.7783,14.5,14.2004954162631,1.69757327484309,2.42518074778516,0.0,1,7.100247708134217
1.7783,15.0,14.7112027747287,1.69599908929791,2.42336551202739,0.0,0,-7.355601387363988
1.7783,15.0,14.7112027747287,1.69599908929791,2.42336551202739,0.0,1,7.355601387365122
1.7783,15.5,15.2211999723764,1.69453170905793,2.42175457568878,0.0,0,-7.610599986188937
1.7783,15.5,15.2211999723764,1.69453170905793,2.42175457568878,0.0,1,7.6105999861896905
1.7783,16.0,15.7304781739415,1.69321849229634,2.42025512551045,0.0,0,-7.86523908697086
1.7783,16.0,15.7304781739415,1.69321849229634,2.42025512551045,0.0,1,7.865239086969458
1.7783,16.5,16.2391618968115,1.6920774705496,2.41895509513542,0.0,0,-8.119580948406707
1.7783,16.5,16.2391618968115,1.6920774705496,2.41895509513542,0.0,1,8.119580948407034
1.7783,17.0,16.7472364773099,1.69098941088815,2.41772595146283,0.0,0,-8.373618238654831
1.7783,17.0,16.7472364773099,1.69098941088815,2.41772595146283,0.0,1,8.3736182386557
1.7783,17.5,17.2548624160203,1.6900438816683,2.41665627909916,0.0,0,-8.627431208009856
1.7783,17.5,17.2548624160203,1.6900438816683,2.41665627909916,0.0,1,8.627431208009074
1.7783,18.0,17.7619972382557,1.68917290423477,2.41565544244855,0.0,0,-8.880998619127329
1.7783,18.0,17.7619972382557,1.68917290423477,2.41565544244855,0.0,1,8.880998619127716
1.7783,18.5,18.2687823543134,1.68832075399197,2.41475357913493,0.0,0,-9.134391177157568
1.7783,18.5,18.2687823543134,1.68832075399197,2.41475357913493,0.0,1,9.134391177155443
1.7783,19.0,18.7751020229277,1.68756742634385,2.41391983820836,0.0,0,-9.387551011464044
1.7783,19.0,18.7751020229277,1.68756742634385,2.41391983820836,0.0,1,9.387551011462651
1.7783,19.5,19.281100417159,1.68690548728034,2.4131532634822,0.0,0,-9.64055020857995
1.7783,19.5,19.281100417159,1.68690548728034,2.4131532634822,0.0,1,9.640550208581875
1.7783,20.0,19.7868230262854,1.68624264533012,2.41241624661746,0.0,0,-9.893411513142158
1.7783,20.0,19.7868230262854,1.68624264533012,2.41241624661746,0.0,1,9.893411513141322
1.7783,20.5,20.2922525823632,1.68571266437818,2.41181294214381,0.0,0,-10.146126291181684
1.7783,20.5,20.2922525823632,1.68571266437818,2.41181294214381,0.0,1,10.146126291182341
1.7783,21.0,20.797367930307,1.68511555484774,2.41113775372604,0.0,0,-10.39868396515351
1.7783,21.0,20.797367930307,1.68511555484774,2.41113775372604,0.0,1,10.398683965154099
1.7783,21.5,21.3022423489461,1.6846397671894,2.41060844528443,0.0,0,-10.651121174472996
1.7783,21.5,21.3022423489461,1.6846397671894,2.41060844528443,0.0,1,10.651121174471532
1.7783,22.0,21.8069051699776,1.6841784422527,2.41009710005998,0.0,0,-10.903452584988834
1.7783,22.0,21.8069051699776,1.6841784422527,2.41009710005998,0.0,1,10.903452584987987
1.7783,22.5,22.3113152447977,1.68373057101453,2.40958285420574,0.0,0,-11.155657622399351
1.7783,22.5,22.3113152447977,1.68373057101453,2.40958285420574,0.0,1,11.155657622398806
1.7783,23.0,22.8155071536873,1.68333319760565,2.40915111135753,0.0,0,-11.407753576844058
1.7783,23.0,22.8155071536873,1.68333319760565,2.40915111135753,0.0,1,11.407753576843996
1.7783,23.5,23.319558298917,1.68297585716136,2.40877180145559,0.0,0,-11.659779149459137
1.7783,23.5,23.319558298917,1.68297585716136,2.40877180145559,0.0,1,11.659779149456307
1.7783,24.0,23.8233891570883,1.68258516053859,2.40834405239721,0.0,0,-11.911694578544568
1.7783,24.0,23.8233891570883,1.68258516053859,2.40834405239721,0.0,1,11.91169457854529
1.7783,24.5,24.3271013079233,1.682274981809,2.40797490055444,0.0,0,-12.163550653961872
1.7783,24.5,24.3271013079233,1.682274981809,2.40797490055444,0.0,1,12.163550653962046
3.1623,0.0,1.74118009823129,1.46840392216374,1.4684562921535,0.0,0,-0.0004500788946132987
3.1623,0.5,1.76609160834389,1.44402283939588,1.51668256416512,0.0,0,-0.3367179971479355
3.1623,1.0,1.83966697642445,1.44456546459718,1.58604133697108,0.0,0,-0.4911088358500032
3.1623,1.5,1.95923305568327,1.46917570313346,1.67332120370284,0.0,0,-0.6253408180908617
3.1623,2.0,2.12099687190632,1.51563633738249,1.77559078675003,0.0,0,-0.7612473918531231
3.1623,2.5,2.32058269017955,1.58070725222022,1.88998858958483,0.0,0,-0.9053064302621533
3.1623,3.0,2.55428374102982,1.66106526392201,2.0141773816887,0.0,0,-1.0597994486343296
3.1623,3.0,2.55428374102982,1.66106526392201,2.0141773816887,0.0,1,0.9548934447591375
3.1623,3.5,2.81862283506059,1.75330202860932,2.14552148223101,0.0,0,-1.225137411289047
3.1623,3.5,2.81862283506059,1.75330202860932,2.14552148223101,0.0,1,1.1884083856880832
3.1623,4.0,3.11118004518445,1.85440780577777,2.28180086437444,0.0,0,-1.4012558994658
3.1623,4.0,3.11118004518445,1.85440780577777,2.28180086437444,0.0,1,1.397935347766291
3.1623,4.5,3.42973278782118,1.96151268411736,2.42072551986678,0.0,0,-1.5875529087683233
3.1623,4.5,3.42973278782118,1.96151268411736,2.42072551986678,0.0,1,1.6014355311201802
3.1623,5.0,3.77304839455351,2.07201451773763,2.56009952814773,0.0,0,-1.7837076958408373
3.1623,5.0,3.77304839455351,2.07201451773763,2.56009952814773,0.0,1,1.8055742203915368
3.1623,5.5,4.14013782779949,2.18331169181272,2.69779916636152,0.0,0,-1.9892486115986248
3.1623,5.5,4.14013782779949,2.18331169181272,2.69779916636152,0.0,1,2.0134778985252675
3.1623,6.0,4.53082564456941,2.29287467587536,2.83169657436243,0.0,0,-2.2040458904110696
3.1623,6.0,4.53082564456941,2.29287467587536,2.83169657436243,0.0,1,2.227166747430906
3.1623,6.5,4.94542628167983,2.39795072945192,2.95934149969734,0.0,0,-2.4281625032155296
3.1623,6.5,4.94542628167983,2.39795072945192,2.95934149969734,0.0,1,2.44812259580137
3.1623,7.0,5.38480091029533,2.49552367169919,3.07792884632856,0.0,0,-2.6619033953765214
3.1623,7.0,5.38480091029533,2.49552367169919,3.07792884632856,0.0,1,2.6776647362011614
3.1623,7.5,5.85061758570969,2.58190604614696,3.18369131331844,0.0,0,-2.9060417721280287
3.1623,7.5,5.85061758570969,2.58190604614696,3.18369131331844,0.0,1,2.9173283412823636
3.1623,8.0,6.34520607142901,2.65278269145102,3.2720894630533,0.0,0,-3.1617105370853507
3.1623,8.0,6.34520607142901,2.65278269145102,3.2720894630533,0.0,1,3.1688604385739843
3.1623,8.5,6.87125468190914,2.70308106568871,3.33700389169881,0.0,0,-3.4303695956992626
3.1623,8.5,6.87125468190914,2.70308106568871,3.33700389169881,0.0,1,3.4342029852507614
3.1623,9.0,7.42940644401516,2.72822528353548,3.3725065507418,0.0,0,-3.7126623745789242
3.1623,9.0,7.42940644401516,2.72822528353548,3.3725065507418,0.0,1,3.7142980771415397
3.1623,9.5,8.01448919357489,2.72762871520814,3.37689491442695,0.0,0,-4.006641203652517
3.1623,9.5,8.01448919357489,2.72762871520814,3.37689491442695,0.0,1,4.007164492014715
3.1623,10.0,8.61264486484837,2.70853635915255,3.35799319420053,0.0,0,-4.306185132977421
3.1623,10.0,8.61264486484837,2.70853635915255,3.35799319420053,0.0,1,4.3063114041249815
3.1623,10.5,9.20844891971922,2.6824758833613,3.32957147569141,0.0,0,-4.604198914234977
3.1623,10.5,9.20844891971922,2.6824758833613,3.32957147569141,0.0,1,4.604223306482195
3.1623,11.0,9.7941354723193,2.65716459819005,3.30130778492571,0.0,0,-4.897063564877664
3.1623,11.0,9.7941354723193,2.65716459819005,3.30130778492571,0.0,1,4.8970676357810925
3.1623,11.5,10.3685000529024,2.63531556830583,3.27677712636377,0.0,0,-5.184249405685323
3.1623,11.5,10.3685000529024,2.63531556830583,3.27677712636377,0.0,1,5.1842500187979965
3.1623,12.0,10.9331937390292,2.61692578470045,3.25617399666874,0.0,0,-5.466596784412049
3.1623,12.0,10.9331937390292,2.61692578470045,3.25617399666874,0.0,1,5.466596869001942
3.1623,12.5,11.4898439755461,2.60156462744819,3.23900489714335,0.0,0,-5.744921976984565
3.1623,12.5,11.4898439755461,2.60156462744819,3.23900489714335,0.0,1,5.744921987740845
3.1623,13.0,12.0400187999779,2.58850816417331,3.22449216390791,0.0,0,-6.020009398727701
3.1623,13.0,12.0400187999779,2.58850816417331,3.22449216390791,0.0,1,6.020009399988047
3.1623,13.5,12.5848485106586,2.57739561795512,3.21211930601349,0.0,0,-6.2924242551947245
3.1623,13.5,12.5848485106586,2.57739561795512,3.21211930601349,0.0,1,6.292424255325177
3.1623,14.0,13.1252086563176,2.56782843543733,3.20150968344221,0.0,0,-6.562604328144111
3.1623,14.0,13.1252086563176,2.56782843543733,3.20150968344221,0.0,1,6.56260432815828
3.1623,14.5,13.6618523040348,2.55942810935278,3.1922046588178,0.0,0,-6.8309261520192
3.1623,14.5,13.6618523040348,2.55942810935278,3.1922046588178,0.0,1,6.830926152017514
3.1623,15.0,14.1952446853134,2.55212711897177,3.1841077386957,0.0,0,-7.097622342657676
3.1623,15.0,14.1952446853134,2.55212711897177,3.1841077386957,0.0,1,7.097622342657352
3.1623,15.5,14.7258130696342,2.54564422744477,3.17698810139265,0.0,0,-7.36290653481494
3.1623,15.5,14.7258130696342,2.54564422744477,3.17698810139265,0.0,1,7.362906534816647
3.1623,16.0,15.2539685186707,2.53996197851246,3.17069393145516,0.0,0,-7.626984259336323
3.1623,16.0,15.2539685186707,2.53996197851246,3.17069393145516,0.0,1,7.626984259334899
3.1623,16.5,15.7800895917943,2.53482128357657,3.16504882685347,0.0,0,-7.890044795896325
3.1623,16.5,15.7800895917943,2.53482128357657,3.16504882685347,0.0,1,7.890044795900345
3.1623,17.0,16.304195248737,2.5302354733384,3.16000899936081,0.0,0,-8.15209762436894
3.1623,17.0,16.304195248737,2.5302354733384,3.16000899936081,0.0,1,8.152097624368897
3.1623,17.5,16.8267399810851,2.52610884294145,3.15546379995887,0.0,0,-8.413369990539787
3.1623,17.5,16.8267399810851,2.52610884294145,3.15546379995887,0.0,1,8.413369990544728
3.1623,18.0,17.3477385389318,2.5223106588965,3.15131485698436,0.0,0,-8.673869269465941
3.1623,18.0,17.3477385389318,2.5223106588965,3.15131485698436,0.0,1,8.673869269467238
3.1623,18.5,17.8673845892822,2.51896838491471,3.14766934838947,0.0,0,-8.933692294642173
3.1623,18.5,17.8673845892822,2.51896838491471,3.14766934838947,0.0,1,8.933692294642782
3.1623,19.0,18.3858673259713,2.51583778297873,3.14420896951174,0.0,0,-9.192933662986555
3.1623,19.0,18.3858673259713,2.51583778297873,3.14420896951174,0.0,1,9.192933662986716
3.1623,19.5,18.9031917204165,2.51303443845552,3.14115255652338,0.0,0,-9.451595860207211
3.1623,19.5,18.9031917204165,2.51303443845552,3.14115255652338,0.0,1,9.451595860212096
3.1623,20.0,19.4195904585991,2.51040487471535,3.13828150860229,0.0,0,-9.709795229301065
3.1623,20.0,19.4195904585991,2.51040487471535,3.13828150860229,0.0,1,9.709795229298516
3.1623,20.5,19.9349868812639,2.50802601413657,3.13566236676861,0.0,0,-9.967493440629795
3.1623,20.5,19.9349868812639,2.50802601413657,3.13566236676861,0.0,1,9.967493440632197
3.1623,21.0,20.4496348505063,2.50580021797061,3.13325596954266,0.0,0,-10.224817425255885
3.1623,21.0,20.4496348505063,2.50580021797061,3.13325596954266,0.0,1,10.224817425252311
3.1623,21.5,20.9635143801237,2.50379400741239,3.13106698300058,0.0,0,-10.481757190063595
3.1623,21.5,20.9635143801237,2.50379400741239,3.13106698300058,0.0,1,10.481757190062723
3.1623,22.0,21.4766279821562,2.50189810893503,3.12905958989231,0.0,0,-10.738313991077728
3.1623,22.0,21.4766279821562,2.50189810893503,3.12905958989231,0.0,1,10.738313991078906
3.1623,22.5,21.9890925311755,2.50015388604106,3.12708499367344,0.0,0,-10.99454626558655
3.1623,22.5,21.9890925311755,2.50015388604106,3.12708499367344,0.0,1,10.99454626558953
3.1623,23.0,22.5009390192645,2.49854638613253,3.12536495693639,0.0,0,-11.250469509630957
3.1623,23.0,22.5009390192645,2.49854638613253,3.12536495693639,0.0,1,11.250469509633051
3.1623,23.5,23.0122447515406,2.4970426775486,3.12371532622525,0.0,0,-11.506122375771362
3.1623,23.5,23.0122447515406,2.4970426775486,3.12371532622525,0.0,1,11.506122375772014
3.1623,24.0,23.5231000481663,2.49561349271743,3.12215557115259,0.0,0,-11.761550024082508
3.1623,24.0,23.5231000481663,2.49561349271743,3.12215557115259,0.0,1,11.761550024084912
3.1623,24.5,24.0334437440676,2.4942751466261,3.12074305718187,0.0,0,-12.0167218720343
3.1623,24.5,24.0334437440676,2.4942751466261,3.12074305718187,0.0,1,12.016721872033964
5.6234,0.0,2.63732252527963,1.94756991930507,1.94754986077316,0.0,0,-0.9579841134366374
5.6234,0.0,2.63732252527963,1.94756991930507,1.94754986077316,0.0,1,0.9579946013079418
5.6234,0.5,2.65072826647137,1.93732465745482,1.97089346715308,0.0,0,-0.9778759469616876
5.6234,0.5,2.65072826647137,1.93732465745482,1.97089346715308,0.0,1,0.958290557074806
5.6234,1.0,2.69091486714872,1.94040681557351,2.00711087118122,0.0,0,-1.0154762714183705
5.6234,1.0,2.69091486714872,1.94040681557351,2.00711087118122,0.0,1,0.9807473402223205
5.6234,1.5,2.75733605645593,1.95667383556736,2.05556196454619,0.0,0,-1.0684633275999644
5.6234,1.5,2.75733605645593,1.95667383556736,2.05556196454619,0.0,1,1.0257724026347663
5.6234,2.0,2.84964973555397,1.98590544429889,2.1157177986308,0.0,0,-1.1353317637774047
5.6234,2.0,2.84964973555397,1.98590544429889,2.1157177986308,0.0,1,1.0920516679104377
5.6234,2.5,2.96698389175051,2.02740325400859,2.18677470908673,0.0,0,-1.2148407526615654
5.6234,2.5,2.96698389175051,2.02740325400859,2.18677470908673,0.0,1,1.1765803611606322
5.6234,3.0,3.10852571990674,2.08066927031719,2.26798964622058,0.0,0,-1.3059795564012786
5.6234,3.0,3.10852571990674,2.08066927031719,2.26798964622058,0.0,1,1.2759647139136088
5.6234,3.5,3.27338955650539,2.14481754606594,2.3584960330737,0.0,0,-1.408138399135868
5.6234,3.5,3.27338955650539,2.14481754606594,2.3584960330737,0.0,1,1.3875487722262672
5.6234,4.0,3.4607627544609,2.21891713739528,2.45750823451854,0.0,0,-1.5208494275087499
5.6234,4.0,3.4607627544609,2.21891713739528,2.45750823451854,0.0,1,1.5094665035051853
5.6234,4.5,3.6697391443352,2.30202206536463,2.56413415544751,0.0,0,-1.6436141664313197
5.6234,4.5,3.6697391443352,2.30202206536463,2.56413415544751,0.0,1,1.6404343868134517
5.6234,5.0,3.8995110272774,2.39310264958089,2.6774587976468,0.0,0,-1.7760602863061485
5.6234,5.0,3.8995110272774,2.39310264958089,2.6774587976468,0.0,1,1.7797349769047839
5.6234,5.5,4.14942932815868,2.49123564788183,2.79669222907782,0.0,0,-1.9178609138516027
5.6234,5.5,4.14942932815868,2.49123564788183,2.79669222907782,0.0,1,1.9269460315385545
5.6234,6.0,4.41870589766303,2.59529708920131,2.92085413866947,0.0,0,-2.0686460786352825
5.6234,6.0,4.41870589766303,2.59529708920131,2.92085413866947,0.0,1,2.081764668601727
5.6234,6.5,4.70675420130567,2.70431248597007,3.04898392364342,0.0,0,-2.2281293898333767
5.6234,6.5,4.70675420130567,2.70431248597007,3.04898392364342,0.0,1,2.2440261875384766
5.6234,7.0,5.01305262729622,2.81720143368928,3.18026125218122,0.0,0,-2.3960256125967416
5.6234,7.0,5.01305262729622,2.81720143368928,3.18026125218122,0.0,1,2.413610374585812
5.6234,7.5,5.33706058360755,2.93288404706562,3.31359288529901,0.0,0,-2.5720483134050003
5.6234,7.5,5.33706058360755,2.93288404706562,3.31359288529901,0.0,1,2.590392307080836
5.6234,8.0,5.67856108440963,3.0503182896237,3.44810046978525,0.0,0,-2.7560555255887307
5.6234,8.0,5.67856108440963,3.0503182896237,3.44810046978525,0.0,1,2.774381787925925
5.6234,8.5,6.0372841676438,3.16839238015597,3.58268639573579,0.0,0,-2.947868089063107
5.6234,8.5,6.0372841676438,3.16839238015597,3.58268639573579,0.0,1,2.965545418965596
5.6234,9.0,6.41298234434385,3.28593951891907,3.71628656730365,0.0,0,-3.147294014876247
5.6234,9.0,6.41298234434385,3.28593951891907,3.71628656730365,0.0,1,3.16381866329127
5.6234,9.5,6.80593125380643,3.40169821998326,3.84774822461963,0.0,0,-3.354430236003969
5.6234,9.5,6.80593125380643,3.40169821998326,3.84774822461963,0.0,1,3.369425719377206
5.6234,10.0,7.21629104344217,3.51435961272909,3.97570225700113,0.0,0,-3.5692922719474454
5.6234,10.0,7.21629104344217,3.51435961272909,3.97570225700113,0.0,1,3.5824855270806983
5.6234,10.5,7.64459763655812,3.62242083377551,4.09876690269606,0.0,0,-3.7920880188942165
5.6234,10.5,7.64459763655812,3.62242083377551,4.09876690269606,0.0,1,3.8033121165052544
5.6234,11.0,8.09166461300292,3.72418186060711,4.2151161196482,0.0,0,-4.0231758341893356
5.6234,11.0,8.09166461300292,3.72418186060711,4.2151161196482,0.0,1,4.032359399860259
5.6234,11.5,8.55880840098594,3.81755901043764,4.32260337365851,0.0,0,-4.2631765150062595
5.6234,11.5,8.55880840098594,3.81755901043764,4.32260337365851,0.0,1,4.27034745028639
5.6234,12.0,9.04756073092649,3.90010874285253,4.41861303476485,0.0,0,-4.512823031085355
5.6234,12.0,9.04756073092649,3.90010874285253,4.41861303476485,0.0,1,4.518101378274345
5.6234,12.5,9.55993198064107,3.96899943099644,4.49994226501525,0.0,0,-4.773115135661318
5.6234,12.5,9.55993198064107,3.96899943099644,4.49994226501525,0.0,1,4.776715573845146
5.6234,13.0,10.0982132758175,4.02082878143038,4.56272953143195,0.0,0,-5.045237491476117
5.6234,13.0,10.0982132758175,4.02082878143038,4.56272953143195,0.0,1,5.047458484995093
5.6234,13.5,10.663764812786,4.05239743176649,4.60305435327661,0.0,0,-5.329967269813149
5.6234,13.5,10.663764812786,4.05239743176649,4.60305435327661,0.0,1,5.331168401630379
5.6234,14.0,11.2555638567863,4.06186293504125,4.6184323508485,0.0,0,-5.626976172482904
5.6234,14.0,11.2555638567863,4.06186293504125,4.6184323508485,0.0,1,5.62752725284947
5.6234,14.5,11.8676850264995,4.05081975698137,4.61027594004992,0.0,0,-5.933558989363985
5.6234,14.5,11.8676850264995,4.05081975698137,4.61027594004992,0.0,1,5.933769218713306
5.6234,15.0,12.4895882841593,4.02540825433757,4.58517242655563,0.0,0,-6.244709578813124
5.6234,15.0,12.4895882841593,4.02540825433757,4.58517242655563,0.0,1,6.244776862338985
5.6234,15.5,13.1103965546417,3.99357010098024,4.55206269727803,0.0,0,-6.555176071662407
5.6234,15.5,13.1103965546417,3.99357010098024,4.55206269727803,0.0,1,6.555194787872559
5.6234,16.0,13.7234032196787,3.96118259035977,4.51779909973238,0.0,0,-6.861696273313455
5.6234,16.0,13.7234032196787,3.96118259035977,4.51779909973238,0.0,1,6.861700977979089
5.6234,16.5,14.3264374139003,3.93111289860783,4.48572048188454,0.0,0,-7.163217503934392
5.6234,16.5,14.3264374139003,3.93111289860783,4.48572048188454,0.0,1,7.163218601237335
5.6234,17.0,14.9195111710742,3.90436472332067,4.45712295795468,0.0,0,-7.459755327468849
5.6234,17.0,14.9195111710742,3.90436472332067,4.45712295795468,0.0,1,7.459755568893149
5.6234,17.5,15.5037681295264,3.88067816831314,4.4318118015289,0.0,0,-7.751884011901264
5.6234,17.5,15.5037681295264,3.88067816831314,4.4318118015289,0.0,1,7.751884062304301
5.6234,18.0,16.0804196584819,3.85984029256033,4.40962008033806,0.0,0,-8.040209818864366
5.6234,18.0,16.0804196584819,3.85984029256033,4.40962008033806,0.0,1,8.04020982891024
5.6234,18.5,16.6504215751351,3.84139248331553,4.38990483212251,0.0,0,-8.325210785619303
5.6234,18.5,16.6504215751351,3.84139248331553,4.38990483212251,0.0,1,8.325210787525329
5.6234,19.0,17.2146996468218,3.82497899491345,4.3723849324736,0.0,0,-8.60734982306051
5.6234,19.0,17.2146996468218,3.82497899491345,4.3723849324736,0.0,1,8.607349823402895
5.6234,19.5,17.774138635338,3.81027036267113,4.35668962510222,0.0,0,-8.887069317607878
5.6234,19.5,17.774138635338,3.81027036267113,4.35668962510222,0.0,1,8.887069317661604
5.6234,20.0,18.3291735665654,3.79710676255509,4.34269618656971,0.0,0,-9.164586783271428
5.6234,20.0,18.3291735665654,3.79710676255509,4.34269618656971,0.0,1,9.164586783277763
5.6234,20.5,18.8804030000624,3.785141464496,4.32995901029968,0.0,0,-9.440201500029831
5.6234,20.5,18.8804030000624,3.785141464496,4.32995901029968,0.0,1,9.44020150003136
5.6234,21.0,19.4282063996666,3.77432971648733,4.31850991476127,0.0,0,-9.71410319983171
5.6234,21.0,19.4282063996666,3.77432971648733,4.31850991476127,0.0,1,9.71410319983684
5.6234,21.5,19.9729791661093,3.7644757054939,4.30799580929264,0.0,0,-9.986489583058395
5.6234,21.5,19.9729791661093,3.7644757054939,4.30799580929264,0.0,1,9.986489583058836
5.6234,22.0,20.5149998883969,3.75548076223965,4.29845127171048,0.0,0,-10.257499944194711
5.6234,22.0,20.5149998883969,3.75548076223965,4.29845127171048,0.0,1,10.257499944193485
5.6234,22.5,21.0545279785616,3.74720058412217,4.28963753240887,0.0,0,-10.527263989280774
5.6234,22.5,21.0545279785616,3.74720058412217,4.28963753240887,0.0,1,10.527263989283167
5.6234,23.0,21.5918382202431,3.73959444080213,4.28162222555445,0.0,0,-10.795919110121641
5.6234,23.0,21.5918382202431,3.73959444080213,4.28162222555445,0.0,1,10.795919110121257
5.6234,23.5,22.1271548679522,3.73260524359189,4.27416585897074,0.0,0,-11.063577433973355
5.6234,23.5,22.1271548679522,3.73260524359189,4.27416585897074,0.0,1,11.063577433973268
5.6234,24.0,22.6605094430352,3.72616508477438,4.2673530344831,0.0,0,-11.330254721520545
5.6234,24.0,22.6605094430352,3.72616508477438,4.2673530344831,0.0,1,11.33025472152583
5.6234,24.5,23.1922122729191,3.72011743169163,4.26094481374039,0.0,0,-11.596106136456484
5.6234,24.5,23.1922122729191,3.72011743169163,4.26094481374039,0.0,1,11.596106136462408
10.0,0.0,3.98351636686982,2.65623412930833,2.65623260776322,0.0,0,-1.7659342516224918
10.0,0.0,3.98351636686982,2.65623412930833,2.65623260776322,0.0,1,1.7659342899666137
10.0,0.5,3.99075443842201,2.65225310421408,2.66731152983328,0.0,0,-1.7702916490398597
