P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.00332840590842406,9.95269948655565,9.95276433437947,0.247123829853061,0,0.1,18.5,0,0,30,3257.4311568737
0.00317299406639655,10.2103233085275,10.210296988568,0.241552658838224,0,0.1,19,0,0,30,3089.82478880882
0.00302824807410349,10.4678234958303,10.4678667493449,0.236234487377671,0,0.1,19.5,0,0,30,3223.39451217651
0.00289321169781584,10.7253956219207,10.7253369335145,0.231151934100278,7.67961404199407E-07,0.1,20,0,0,30,2851.77344083786
0.00276703370133127,10.982841122916,10.9828722875316,0.226289512802275,0,0.1,20.5,0,0,30,2696.44023776054
0.0026489542887604,11.2403548956049,11.2403070291529,0.221633701298449,0,0.1,21,0,0,30,2565.48822712898
0.00253829354892705,11.4977955894434,11.4977718618471,0.217171545331824,0,0.1,21.5,0,0,30,2851.75785708427
0.00243444157028534,11.7552449604021,11.7552036788865,0.212889396475513,0,0.1,22,0,0,30,2600.39545822144
0.00233684995576811,12.0126799183302,12.0126498445533,0.208777898232418,0,0.1,22.5,0,0,30,2606.21422553062
0.0022450245151591,12.2700532982772,12.2701026014793,0.204826519412828,0,0.1,23,0,0,30,2619.69327521324
0.00215851895176448,12.5274765990053,12.5274698431896,0.201025847328263,0,0.1,23.5,0,0,30,2495.45395493507
0.00207692939145064,12.7848520743903,12.78482533596,0.197366978676808,0,0.1,24,0,0,30,2870.78797602654
0.00199988962806814,13.042226785661,13.0421981226417,0.193842688536266,0,0.1,24.5,0,0,30,2452.65722036362
0.713850319493533,0.23986009344907,1.34459064380409,6.8806208204848,5.71938358618719,0.1778,0,0,0,30,602.80148935318
0.44679592478785,0.557171385508171,1.51573282603008,4.01133327662466,2.9794160258543,0.1778,0.5,0,0,30,1724.88477754593
0.278478752959582,0.946375410509533,1.7563607066563,2.73643786464219,1.83967377426669,0.1778,1,0,0,30,2014.14098405838
0.193890602208485,1.13131648449814,1.13133508580895,1.49208686650078,9.89555954406719E-06,0.1778,1.5,0,0,30,1918.10450792313
0.149109469223081,1.39782855479783,1.39784784036827,1.27118265966331,3.0475290185693E-05,0.1778,2,0,0,30,1866.74059605598
0.118059867678568,1.6630937451151,1.66311591480673,1.11138167702279,0,0.1778,2.5,0,0,30,1899.01388764381
0.0957628844350981,1.9271928809441,1.92714595613827,0.989836747467374,0,0.1778,3,0,0,30,2149.28737092018
0.0792415724930156,2.19021871566016,2.19016312394689,0.893950460599395,0,0.1778,3.5,0,0,30,2219.13014435768
0.0666676319025992,2.45234819835684,2.45241549613624,0.816157485521966,0,0.1778,4,0,0,30,2403.31790566444
0.0568778264520183,2.71387897030337,2.71388356209205,0.751630278038163,0,0.1778,4.5,0,0,30,2207.56735777855
0.0491063537076826,2.9748069581493,2.97484986777143,0.69716210755625,0,0.1778,5,0,0,30,3253.47475552559
0.0428332929055085,3.23531523194427,3.23525546689293,0.650501827995262,0,0.1778,5.5,0,0,30,3483.82563734055
0.0376959161918517,3.49535872287426,3.49536412266351,0.610030665101207,0,0.1778,6,0,0,30,3602.44748306274
0.0334350219670572,3.75507229146693,3.75512799314644,0.574574159553696,0,0.1778,6.5,0,0,30,3887.87118315697
0.0298614269390876,4.01455785357817,4.01451839902543,0.543223488988036,0,0.1778,7,0,0,30,3851.14065790176
0.0268344390421136,4.27372611504615,4.27375483625976,0.515287139415257,0,0.1778,7.5,0,0,30,3632.33078718185
0.0242476667981387,4.53276478053685,4.53271480940404,0.49022607471459,0,0.1778,8,0,0,30,3744.19338417053
0.0220194455218004,4.79157787866538,4.79152160548066,0.46760345722755,2.18558469591074E-06,0.1778,8.5,0,0,30,3871.18978476524
0.0200862420018892,5.05018740637264,5.05015282533056,0.447071966603458,0,0.1778,9,0,0,30,3873.4707069397
0.0183980244665675,5.30866439507012,5.30868011363331,0.428350668246114,0,0.1778,9.5,0,0,30,3968.11016321182
0.0169149561239548,5.56708472154195,5.56705808010818,0.411197461202101,0,0.1778,10,0,0,30,4260.61645054817
0.0156049968655254,5.82534975191505,5.82530800296923,0.395427420193159,0,0.1778,10.5,0,0,30,4323.47523927689
0.0144421387938944,6.08350100766577,6.08352837446715,0.380870962774625,0,0.1778,11,0,0,30,4483.4829852581
0.0134050910482953,6.3415513989304,6.34159722730246,0.36739258530185,0,0.1778,11.5,0,0,30,4138.67073750496
0.0124762877173869,6.59959435068054,6.599598263682,0.354871840660187,0,0.1778,12,0,0,30,3997.6788392067
0.0116411311599122,6.85755494667669,6.85750978993126,0.343211449843863,0,0.1778,12.5,0,0,30,4314.21900463104
0.0108874089537325,7.11538593995812,7.11538332673576,0.332320049379789,0,0.1778,13,0,0,30,4558.90930485725
0.0102048403553906,7.37320765134906,7.37316159512448,0.322125523691851,0,0.1778,13.5,0,0,30,4598.71585869789
0.00958472038379814,7.6309176456413,7.63098403099902,0.312559657837723,0,0.1778,14,0,0,30,5007.8223195076
0.00901963821037288,7.88865230898824,7.88866642734227,0.303566938232387,0,0.1778,14.5,0,0,30,4337.79990100861
0.00850325262739127,8.14634514081442,8.14632479801428,0.295094106342818,9.79598590538702E-08,0.1778,15,0,0,30,4722.84284973145
0.00803011173498893,8.40399615259979,8.40393621023878,0.287096844292457,0,0.1778,15.5,0,0,30,4510.37087011337
0.00759550715850089,8.66159205298089,8.66154336976923,0.279536873099242,0,0.1778,16,0,0,30,4563.20531320572
0.00719535543417384,8.91908537403804,8.91912682797901,0.272377451933512,0,0.1778,16.5,0,0,30,4565.90675020218
0.00682610092276281,9.17668219655538,9.17665507933048,0.265587157225948,0,0.1778,17,0,0,30,4708.75203204155
0.00648463589405444,9.43414896072604,9.43415580806476,0.259138409528396,0,0.1778,17.5,0,0,30,4628.56629490852
0.00616823439504449,9.69165250380578,9.69162235296959,0.253005347775499,0,0.1778,18,0,0,30,5041.19332289696
0.00587449724737807,9.94906723643519,9.94912053035539,0.247164403577056,0,0.1778,18.5,0,0,30,4585.99599289894
0.00560130608251138,10.2065562364952,10.2065435999401,0.241595123358418,0,0.1778,19,0,0,30,4710.12659621239
0.00534678475446485,10.4639320307094,10.4639371842285,0.236279241110152,0,0.1778,19.5,0,0,30,4491.96352505684
0.00510926680656166,10.7213805449544,10.7213295663302,0.231197786131581,0,0.1778,20,0,0,30,4703.71458816528
0.00488726792936412,10.9787308178877,10.9787046630494,0.226337412882054,0,0.1778,20.5,0,0,30,4947.19895982742
0.00467946255271595,11.2360874138792,11.23609339198,0.221682933966328,0,0.1778,21,0,0,30,5083.33276295662
0.00448466387721686,11.4934627179336,11.4934517214375,0.217220255126519,4.20350990392102E-07,0.1778,21.5,0,0,30,5091.18941688538
0.00430180677874552,11.7508156189303,11.7507939837697,0.212939557795677,0,0.1778,22,0,0,30,4814.19660329819
0.00412993312292837,12.0081224574486,12.0081478684583,0.208828190795648,0,0.1778,22.5,0,0,30,4935.72976875305
0.00396817910862357,12.2654636532485,12.2654359412981,0.204876961053294,0,0.1778,23,0,0,30,4734.74290466309
0.00381576432593642,12.5227773739117,12.5227145130281,0.201077033728117,5.28407896341767E-07,0.1778,23.5,0,0,30,4585.34042239189
0.00367198226823951,12.7800484721607,12.7800057692038,0.197418221663686,0,0.1778,24,0,0,30,4818.27845001221
0.00353619208125909,13.0373272743487,13.0373306927398,0.193893941690693,2.34824098735359E-07,0.1778,24.5,0,0,30,4740.53017616272
0.738323738625569,0.378105809875007,1.38919599161967,4.50079499132423,3.33305671204524,0.3162,0,0,0,30,539.634403467178
0.572830034776761,0.603158225105215,1.51473247075963,3.35100138560454,2.28315626801869,0.3162,0.5,0,0,30,1674.60540747643
0.401734462570779,0.924048559532945,1.66008531846651,2.43430587071328,1.46495735982956,0.3162,1,0,0,30,2012.4531621933
0.300861932694115,1.17503815686096,1.17505688853645,1.44005811474918,4.71279877540853E-05,0.3162,1.5,0,0,30,2033.79083609581
0.237800914890762,1.43166309262183,1.43169922503204,1.24111169628151,0,0.3162,2,0,0,30,1671.71956968308
0.191815040882652,1.69023080637839,1.69026253142881,1.09240721682758,0,0.3162,2.5,0,0,30,1890.2516644001
0.157679953008101,1.94943042116135,1.94940818302409,0.977131826815063,0,0.3162,3,0,0,30,1989.87332224846
0.131790547377829,2.20870028059266,2.20870613393274,0.885052630504898,0,0.3162,3.5,0,0,30,2022.37773323059
0.111744183403869,2.46791188999875,2.46787966515788,0.809714176986111,0,0.3162,4,0,0,30,2015.00708508492
0.0959285155377784,2.72696467759693,2.72695442197145,0.746844060607029,0,0.3162,4.5,0,0,30,2189.96558785439
0.0832413908316975,2.9858289766644,2.98580499610038,0.69354067609658,0,0.3162,5,0,0,30,3014.38690185547
0.0729133010485222,3.24450001148582,3.24451835548108,0.647706125218621,0,0.3162,5.5,0,0,30,3181.79430866241
0.0643956568966979,3.50306153601372,3.5030430067811,0.607853028840269,0,0.3162,6,0,0,30,3797.74428510666
0.0572896402880284,3.76145607216195,3.76141657295227,0.572856749800665,0,0.3162,6.5,0,0,30,3836.23721647263
0.051300061226602,4.0197095860775,4.01967365131337,0.541863110828683,0,0.3162,7,0,0,30,3772.12795376778
0.0462048279442049,4.27779324070007,4.27781980899307,0.514201254464665,0,0.3162,7.5,0,0,30,3628.99602627754
0.0418343433878238,4.53583296505648,4.53584189342634,0.489357320285646,0,0.3162,8,0,0,30,4043.44703102112
0.0380573357703387,4.79379289490707,4.79380531278164,0.46690365883176,0,0.3162,8.5,0,0,30,4040.81961274147
0.0347709403024447,5.05163329339938,5.05164737163903,0.446511208885658,0,0.3162,9,0,0,30,3717.01239418983
0.0318936418584985,5.30938168441615,5.30941415478445,0.427898027262663,0,0.3162,9.5,0,0,30,3848.76056671143
0.029360176605339,5.56711913801513,5.56715267690877,0.410839536877017,0,0.3162,10,0,0,30,4051.80723381043
0.0271177968415217,5.82475498276187,5.82477280306368,0.395144818636312,0,0.3162,10.5,0,0,30,3912.48563885689
0.0251234988890519,6.08234304905251,6.08236126337132,0.380650504546838,0,0.3162,11,0,0,30,4062.0931251049
0.0233419409250835,6.33990791983569,6.33988755169824,0.367223231154864,4.25057649227709E-07,0.3162,11.5,0,0,30,4407.00007939339
0.0217438615709828,6.59740963492489,6.5974293976244,0.354743889412381,0,0.3162,12,0,0,30,4249.74735927582
0.0203048663600006,6.85486112270943,6.85487666877018,0.343119151159831,0,0.3162,12.5,0,0,30,4778.87901854515
0.0190044875351153,7.11236147369047,7.11231495589479,0.332257925666962,0,0.3162,13,0,0,30,4397.66554999352
0.0178254490658193,7.36971017695936,7.36974977696985,0.322088076862741,0,0.3162,13.5,0,0,30,3895.3595969677
0.0167530872785982,7.62708526139459,7.62712459283163,0.312542951765093,0,0.3162,14,0,0,30,4547.03870296478
0.0157748905710866,7.88445061090094,7.88447065357321,0.30356704004052,0,0.3162,14.5,0,0,30,4496.78456401825
0.0148801310441225,8.14175757934504,8.1418033033687,0.295109973182283,0,0.3162,15,0,0,30,4613.55895400047
0.0140595676628565,8.39910428145048,8.39906005924772,0.28712612371565,0,0.3162,15.5,0,0,30,4238.92598605156
0.0133052055038852,8.65634110077404,8.65635648847287,0.279577765259131,0,0.3162,16,0,0,30,4743.45534491539
0.0126100992971556,8.91361521812875,8.91361194340443,0.272427747860686,0,0.3162,16.5,0,0,30,4234.20802330971
0.01196819218754,9.1708828767832,9.17090958676157,0.265645051742258,0,0.3162,17,0,0,30,4351.71965670586
0.0113741826799118,9.4281144071573,9.42812096982735,0.259202863829012,0,0.3162,17.5,0,0,30,4639.20199203491
0.0108234142749522,9.68538390879084,9.68534510864417,0.253074981499261,1.84714956646651E-07,0.3162,18,0,0,30,4524.3276078701
0.0103117834772137,9.94257657448906,9.94253266258433,0.247238786035201,4.79519502011052E-07,0.3162,18.5,0,0,30,4627.7370223999
0.00983566276105374,10.1997486866782,10.1997868526265,0.241673341070348,0,0.3162,19,0,0,30,4624.6776266098
0.00939183577710655,10.4569956516781,10.4569695776514,0.236360118949785,0,0.3162,19.5,0,0,30,4401.07112669945
0.00897744262587282,10.7141994339439,10.7141352222936,0.231281590520433,0,0.3162,20,0,0,30,4825.49423885346
0.00858993344833643,10.9713727888797,10.9713218488315,0.226422881300214,0,0.3162,20.5,0,0,30,4615.85992741585
0.00822702891990932,11.2285191717543,11.2284817532294,0.221769945382825,0,0.3162,21,0,0,30,4829.36339044571
0.0078866864980997,11.4857076761564,11.4856640827445,0.217309151762149,0,0.3162,21.5,0,0,30,4495.36507105827
0.00756707148541802,11.7428045955666,11.7428519800046,0.21302914863916,0,0.3162,22,0,0,30,4816.70190668106
0.00726653213768199,11.9999610748961,12.0000087654575,0.208919024839242,0,0.3162,22.5,0,0,30,4720.3073990345
0.00698357818403525,12.2571306058436,12.2571796722418,0.204968116016492,0,0.3162,23,0,0,30,4102.67563867569
0.00671686223426436,12.5143187660672,12.5142819250728,0.201167838871346,0,0.3162,23.5,0,0,30,4156.90560698509
0.00646516363789922,12.7714670728668,12.7713966656231,0.197509482608105,0,0.3162,24,0,0,30,3799.03643250465
0.00622737443265176,13.028587963391,13.0285704431082,0.193984946115487,0,0.3162,24.5,0,0,30,3499.0199303627
0.748756730920926,0.556798785432598,1.49465309824883,3.04918174801846,1.90898333081885,0.5623,0,0,0,30,570.600986242294
0.664009746243965,0.687688628672369,1.54791701261773,2.63765734445389,1.53878778920713,0.5623,0.5,0,6,30,4012.91704106331
0.530134891212255,0.91498181805813,1.56589714055106,2.05040587034136,0.96690694284836,0.5623,1,0,0,30,1689.43583846092
0.428704775806921,1.25655662367571,1.25662070635018,1.35564654057571,9.7733396706511E-05,0.5623,1.5,0,0,30,1519.43571972847
0.352761736426776,1.49514661193556,1.49508841083903,1.19048660634346,0,0.5623,2,0,0,30,1600.42278409004
0.292843474586607,1.74123512461143,1.74119423198409,1.0598361007925,0,0.5623,2.5,0,0,30,1470.36735701561
0.245912686492675,1.99115989118398,1.99119263303241,0.95505463324962,0,0.5623,3,0,0,30,1531.37540960312
0.208917310628755,2.24337579023068,2.24340679390235,0.869469512636065,0,0.5623,3.5,0,0,30,1603.98541712761
0.179429983766495,2.49692350198715,2.49696244716101,0.798382389055048,0,0.5623,4,0,0,30,2075.27927923203
0.155637739853128,2.75134961877549,2.7513156975177,0.738411299853664,5.48965375031627E-06,0.5623,4.5,0,0,30,1870.44407486916
0.136207758770242,3.00631154018981,3.00626108122893,0.68712879955252,0,0.5623,5,0,0,30,2533.26648139954
0.120158880085789,3.26169710459578,3.26163290601367,0.642767213917207,0,0.5623,5.5,0,0,30,2385.97973418236
0.106762823364612,3.51732092072882,3.51730255800941,0.604004230819183,0,0.5623,6,0,0,30,2675.97692227364
0.0954730324615262,3.77320956894448,3.77322833696576,0.569822051063142,0,0.5623,6.5,0,0,30,2502.88121533394
0.08587443423746,4.029245304986,4.02922263397652,0.539452052512925,0,0.5623,7,0,0,30,2418.56331992149
0.0776480471015628,4.28540504014614,4.28541682931203,0.512280191586888,0,0.5623,7.5,0,0,30,2945.18440842629
0.0705459131335546,4.54163749882892,4.541662401379,0.487817826997457,0,0.5623,8,0,0,30,2850.36408853531
0.0643731808957054,4.79799499819231,4.79794818315604,0.465669946566206,0,0.5623,8.5,0,0,30,2475.33579444885
0.0589751625416921,5.05439193146338,5.05435347502764,0.445522703324728,0,0.5623,9,0,0,30,2312.09310483933
0.0542278794778912,5.310816653966,5.3107771815838,0.427109548661828,2.53420446457086E-06,0.5623,9.5,0,0,30,2579.80378818512
0.0500310789639054,5.56731362439762,5.56728449957259,0.410210132287025,0,0.5623,10,0,0,30,2389.47191739082
0.0463030195932194,5.82380017653033,5.82384110723929,0.394647373003572,0,0.5623,10.5,0,0,30,2499.68350672722
0.0429765368205157,6.08034868564181,6.08037903869942,0.380261008440751,0,0.5623,11,0,0,30,2407.53471636772
0.0399960446921324,6.33694549382395,6.33691388900679,0.366925350408727,0,0.5623,11.5,0,0,30,2359.59493041039
0.0373152294262146,6.59351872637837,6.5935428309143,0.354523389770831,0,0.5623,12,0,0,30,2587.00350236893
0.0348952593354619,6.85016549678875,6.8501517080113,0.342959486461795,0,0.5623,12.5,0,0,30,4127.60375738144
0.032703383789384,7.10685015406111,7.10679731238117,0.332152820647403,0,0.5623,13,0,0,30,4040.35718512535
0.0307118279354172,7.36349637959582,7.36349444466792,0.322027193702286,0,0.5623,13.5,0,0,30,4316.09200429916
0.0288969142079793,7.6201447598366,7.62015945268093,0.312519488691476,0,0.5623,14,0,0,30,4221.92781090736
0.027238359139348,7.87684787070885,7.87682734257701,0.303577184610501,8.84926998168683E-07,0.5623,14.5,0,0,30,4156.5187458992
0.0257187067274996,8.13351754526971,8.13356315574823,0.295146151677442,0,0.5623,15,0,0,30,3998.08137106895
0.0243228689569414,8.39029863493274,8.39024898472678,0.287184563814355,0,0.5623,15.5,0,0,30,3949.73950815201
0.0230377509755841,8.6470374575778,8.64699228637359,0.279655142432956,8.88359244186637E-07,0.5623,16,0,0,30,4461.89809131622
0.0218519436027683,8.9037210799846,8.90374016484522,0.272520159466543,0,0.5623,16.5,0,0,30,4269.86076712608
0.020755469713539,9.16047015581783,9.16048574382269,0.265752869133144,0,0.5623,17,0,0,30,4167.86000919342
0.0197395739964688,9.41725556685942,9.41727879435116,0.25932158435144,0,0.5623,17.5,0,0,30,4163.52753257752
0.0187965478205474,9.67404905284453,9.67399361537355,0.253203131912099,0,0.5623,18,0,0,30,3847.70387911797
0.0179195826776611,9.93078687334741,9.93083859099362,0.247374489058118,0,0.5623,18.5,0,0,30,4027.25213456154
0.0171026469985411,10.1875878451281,10.1876182458943,0.24181569368017,0,0.5623,19,0,0,30,4275.14627814293
0.0163403821827359,10.4444135597577,10.4443577249923,0.23650780231001,0,0.5623,19.5,0,0,30,4104.08237338066
0.015628014496109,10.7012278483816,10.7011978504967,0.231434447259369,0,0.5623,20,0,0,30,4323.06083893776
0.0149612801271264,10.9580432934243,10.9580282126822,0.22657924183151,0,0.5623,20.5,0,0,30,3953.96092820168
0.0143363612087952,11.2148636566322,11.2148235792928,0.221929186355133,0,0.5623,21,0,0,30,4458.19870686531
0.0137498310075732,11.4716858833253,11.4716990322301,0.217470080293272,0,0.5623,21.5,0,0,30,4229.41854453087
0.0131986068116965,11.7284885804462,11.7285189660709,0.213192493231251,0,0.5623,22,0,0,30,4234.78726530075
0.0126799093064188,11.9853238525494,11.9853926106588,0.209082803737367,0,0.5623,22.5,0,0,30,4131.92677688599
0.0121912274370938,12.2421826939836,12.2422189137525,0.205133401801504,0,0.5623,23,0,0,30,4149.86238503456
0.0117302879277816,12.4990979736447,12.4990419133008,0.201333075453623,0,0.5623,23.5,0,0,30,3995.53554582596
0.0112950287649048,12.7559818094653,12.7558991200725,0.197674744600146,2.49435686097959E-07,0.5623,24,0,0,30,4280.30563592911
0.0108835760671908,13.012808802974,13.0128446165052,0.194149618485838,0,0.5623,24.5,0,0,30,4503.75482773781
0.734153577314313,0.796332824565824,1.64460010533684,2.06358601913372,0.968465052062901,1,0,0,1,30,671.414373874664
0.698743787807894,0.864618191734525,1.6516871273819,1.92726710961367,0.836800968663217,1,0.5,0,5,30,4392.40472793579
0.621944373077144,1.03343675491147,1.62656827444693,1.62868170437394,0.523895366663196,1,1,0,0,30,2170.19512605667
0.542562382762636,1.40958047195199,1.40968244154324,1.22768990624353,7.08499289316159E-05,1,1.5,0,0,30,1411.11806917191
0.4701020801603,1.61684992888693,1.6168404929798,1.10849510353417,0,1,2,0,0,30,1845.48269534111
0.406228865152123,1.83982819855436,1.83981236537407,1.00508711787604,0,1,2.5,0,0,30,1521.64465761185
0.351989468247593,2.07227697299786,2.0722215199575,0.917108318242177,0,1,3,0,0,30,1558.3169157505
0.306566799655087,2.31075384046102,2.31073609476343,0.842358793844419,0,1,3.5,0,0,30,1539.50598287582
0.268637604983303,2.55325054771326,2.55331046302896,0.778490279864864,0,1,4,0,0,30,1733.45990204811
0.236889238136643,2.79859290355085,2.79861031211962,0.723509843252489,0,1,4.5,0,0,30,1927.88163352013
0.210182779653423,3.04604298192658,3.04600405079202,0.675778420988488,0,1,5,0,0,30,2778.13745713234
0.187580649905772,3.29495694660898,3.29493159872864,0.634001466970093,0,1,5.5,0,0,30,2995.40278291702
0.168327819775468,3.54504487741759,3.54504893229799,0.597156846646907,0,1,6,0,0,30,3250.37861728668
0.151821156099253,3.79607064761483,3.79609548002733,0.564430350281897,0,1,6.5,0,1,30,3663.42590808868
0.137579375769291,4.04784290857901,4.04780594314507,0.535174030395366,0,1,7,0,0,30,3629.10330486298
0.125217415979351,4.30022979245585,4.30019205817135,0.50886984267898,0,1,7.5,0,0,30,3546.24334478378
0.114425775131432,4.55306747690008,4.55303222688688,0.485091155356877,0,1,8,0,0,30,3340.00300121307
0.104954281142188,4.80632581702032,4.80635183912223,0.463485645956661,0,1,8.5,0,0,30,3217.77805805206
0.0965994792821308,5.0599299640179,5.05993918523584,0.443775372529796,0,1,9,0,0,30,3766.2509367466
0.0891948673195699,5.31386475161457,5.31387014418364,0.425717195966063,0,1,9.5,0,0,30,3547.28693771362
0.0826033303733669,5.56803168014552,5.56801907908392,0.409108193814419,0,1,10,0,0,30,4070.06380391121
0.076711262081362,5.82241550841879,5.82245289060306,0.393777544063962,0,1,10.5,0,0,30,3894.00205612183
0.071423975919099,6.07705775397675,6.07698678294712,0.379590306038808,1.99148946661651E-06,1,11,0,0,30,3999.51769399643
0.0666621047673934,6.33182607810695,6.33179929332951,0.366413487990228,0,1,11.5,0,0,30,3864.71363162994
0.062358759920042,6.58673328492634,6.58671781588733,0.354146542095137,0,1,12,0,0,30,4001.82132387161
0.058457276263162,6.84179379679456,6.84176585839405,0.342695029617338,0,1,12.5,0,0,30,3843.83835911751
0.0549094121733754,7.09692577889416,7.09698007551379,0.331982093123895,0,1,13,0,0,30,3944.39853096008
0.0516739040741692,7.35220926808978,7.35224950049899,0.321936303240977,0,1,13.5,0,0,30,3747.85534882545
0.0487152991767704,7.6076560767152,7.60761666016009,0.312495110486326,0,1,14,0,0,30,4208.18479394913
0.0460030076446582,7.86312437157121,7.8630922227649,0.303607288476478,0,1,14.5,0,0,30,3652.11007881165
0.0435105288097528,8.11867594016871,8.11864863665479,0.295224133441643,0,1,15,0,0,30,3944.27932977676
0.0412148162172718,8.37434273306974,8.37431085727502,0.287302293043969,0,1,15.5,0,0,30,4164.47365164757
0.039095753996261,8.63003599181882,8.62999195943285,0.279806598022377,0,1,16,0,0,30,3864.68656301498
0.0371357229748633,8.88582366812772,8.88577448874147,0.272700342349484,0,1,16.5,0,0,30,3956.76050400734
0.0353192395089702,9.14164261683363,9.14161860187322,0.265956006166982,0,1,17,0,0,30,3995.70334529877
0.0336326535119541,9.39754450529289,9.39752297232245,0.259544918169773,0,1,17.5,0,0,30,3899.64259839058
0.0320638949188928,9.65346037241726,9.65347967692709,0.253444516698432,0,1,18,0,0,30,4075.5689997673
0.0306022599505639,9.9094477573866,9.90946125315345,0.247629779688901,3.56937600283012E-07,1,18.5,0,0,30,4200.64521193504
0.0292382302293012,10.1654907094015,10.1654923508645,0.242082620801845,0,1,19,0,0,30,4119.87106633186
0.0279633191288145,10.4215831774819,10.4216218193617,0.236783121417387,0,1,19.5,0,0,30,3957.7639169693
0.0267699407868044,10.677687713512,10.6777227068341,0.231717169322426,0,1,20,0,0,30,4045.59574508667
0.025651298055775,10.9338893280376,10.9338308271179,0.226868287751826,0,1,20.5,0,0,30,4187.97635293007
0.0246012863378342,11.1900713566048,11.190044580635,0.2222228885986,0,1,21,0,0,30,4168.35241293907
0.0236144107871706,11.4463018027765,11.4462563205547,0.217767798291857,0,1,21.5,0,0,30,4172.20947337151
0.0226857148076709,11.7025463292295,11.7025053827567,0.213492175889987,0,1,22,0,0,30,4368.71740937233
0.0218107181209701,11.9588153149969,11.9588089272379,0.209384485059573,2.97334035168276E-07,1,22.5,0,0,30,4525.96236944199
0.020985362973462,12.2151254287791,12.2151710485239,0.20543517299426,0,1,23,0,0,30,4142.4089486599
0.0202059672853412,12.4714639150745,12.4715167141865,0.201635584474073,0,1,23.5,0,0,30,4171.45739388466
0.0194691837386558,12.72784597756,12.727882637092,0.197976944841314,0,1,24,0,0,30,4287.48871207237
0.0187719639610813,12.9842479438494,12.9842490109272,0.194451515553107,0,1,24.5,0,0,30,4376.70943856239
0.687287118898235,1.20417127927365,1.81069220660666,1.35790567443117,0.328886426082154,1.7783,0,0,1,30,645.101650953293
0.674465537515287,1.2536790331491,1.79820659238956,1.31371290953183,0.281510232735585,1.7783,0.5,0,1,30,2291.5373237133
0.640745939329662,1.42849043302645,1.7235441293148,1.18667749007839,0.132488909727795,1.7783,1,0,0,30,1720.08224320412
0.595184335784097,1.69012268932056,1.69012661743226,1.05534508301522,0,1.7783,1.5,0,0,30,2094.37336683273
0.544152652667277,1.85120795790778,1.85121745509358,0.985806812766796,3.78767659984269E-06,1.7783,2,0,0,30,2206.93788814545
0.492940010097245,2.03547897323938,2.03545553720736,0.917406222133695,1.74512134638276E-05,1.7783,2.5,0,0,30,2052.5199072361
0.444608484706862,2.23610643942197,2.23606778615315,0.853596070194957,0,1.7783,3,0,0,30,1465.36732673645
0.400542154094826,2.44840938294254,2.44844588398795,0.795604817704268,0,1.7783,3.5,0,0,30,1770.9326107502
0.361128000116549,2.66926691985503,2.66931606168497,0.743538646131851,5.09981197798852E-06,1.7783,4,0,0,30,1854.1059691906
0.326232455985734,2.89649057883571,2.89649515446478,0.696992046613363,0,1.7783,4.5,0,0,30,1736.56011843681
0.29548534526022,3.12858110616824,3.12854940695861,0.655405480205367,0,1.7783,5,0,0,30,1896.27237701416
0.268434357886337,3.36435096199172,3.36441043667713,0.618175284230192,0,1.7783,5.5,0,0,30,2692.38379406929
0.244623133766707,3.6031323424522,3.60318682680889,0.584753005927927,1.47711229981493E-06,1.7783,6,0,0,30,2654.98471879959
0.223627217577719,3.84428381678912,3.84429164337245,0.55463922296454,0,1.7783,6.5,0,0,30,3249.68400979042
0.205067839390404,4.08738191519185,4.08738544590807,0.527405044499204,6.89530740188878E-07,1.7783,7,0,0,30,2870.68855214119
0.188614560660882,4.33204326346235,4.33205418021552,0.502677115377553,0,1.7783,7.5,0,0,30,3147.85508227348
0.173982702756949,4.57806702199373,4.57806579898302,0.480142839906534,0,1.7783,8,0,0,30,3291.63170075417
0.160928644199915,4.82516111448932,4.82516196575241,0.459537261934547,1.43094631516594E-06,1.7783,8.5,0,0,30,2866.50359988213
0.149244542800096,5.07323571171016,5.07321693416315,0.440622347434495,0,1.7783,9,0,0,30,3372.07150578499
0.138753225576546,5.3220794534418,5.3220984326243,0.423211101229881,0,1.7783,9.5,0,0,30,3572.45765852928
0.129303564383694,5.57169200365574,5.57163891606928,0.407128095528264,0,1.7783,10,0,0,30,3716.23682165146
0.120766439347501,5.82185410701163,5.82188900650572,0.392232492101636,0,1.7783,10.5,0,0,30,2922.53520107269
0.11303128718943,6.07261242414207,6.07259417575761,0.378400738637818,0,1.7783,11,0,0,30,2782.55335450172
0.106003184928767,6.32383120965664,6.32380822589,0.365517827966222,0,1.7783,11.5,0,0,30,3102.61891746521
0.0996004026955246,6.57540901495895,6.57545911219809,0.353496506447756,0,1.7783,12,0,0,30,3044.15572834015
0.0937523575634508,6.82745037196485,6.82745787212825,0.342249626868859,0,1.7783,12.5,0,0,30,2744.07149195671
0.0883979051314289,7.07977362816487,7.07979985189054,0.331706990328678,0,1.7783,13,0,0,30,2579.78784251213
0.0834839131074437,7.33241064818347,7.33245028432064,0.32180369825925,0,1.7783,13.5,0,0,30,2778.78422117233
0.0789640691865456,7.58536264212457,7.58530439478492,0.312483749310035,0,1.7783,14,0,0,30,2598.04323196411
0.0747978830795162,7.83850658937661,7.83849791946561,0.303696644241155,0,1.7783,14.5,0,1,30,3531.46358346939
