P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.641845299069696,0.0821646623755059,1.48016963143156,18.7649744801546,17.7812916355764,0.0562,2.5,2.49677924702766,5,25,6234.99614834786
0.641284445863531,0.0821288896548023,1.46473793044073,18.7928426810582,17.7991207136577,0.0562,3,2.9975314087887,9,25,9616.64934492111
0.641247088336276,0.0821064851650925,1.46313273158838,18.7982172996118,17.8017641915503,0.0562,3.5,3.49796585267781,14,25,10429.663175106
0.641242175499471,0.0820941541350101,1.46438753881622,18.7997747841827,17.8028590213665,0.0562,4,3.99825030976736,1,25,3817.05540847778
0.641221680844494,0.0820365859003663,1.4651424849132,18.8120517869757,17.8149305424618,0.0562,4.5,4.49845951539602,25,50,57593.1226468086
0.641197770219138,0.0820810076147151,1.46543372869401,18.802648313607,17.8053301270308,0.0562,5,4.99861989681782,17,25,17084.590082407
0.641177499441422,0.0820774040928495,1.46554561853186,18.8036930781778,17.8061956627463,0.0562,5.5,5.49875053910733,36,25,30686.6769175529
0.64116099760308,0.0820743163120433,1.46560513588079,18.8045800644845,17.8069417530309,0.0562,6,5.99885857501666,24,25,22498.0144615173
0.641147643660254,0.0820719571319747,1.46562817170524,18.8052396005481,17.8074872197883,0.0562,6.5,6.49894820646442,18,25,17561.0753052235
0.641136770967692,0.0820703051026635,1.46563354570918,18.8058273777783,17.8079777618475,0.0562,7,6.99902508053457,28,25,21784.3605952263
0.641127838084838,0.0820691100144746,1.46565384124362,18.8062928095379,17.8083741584259,0.0562,7.5,7.4990915527673,28,25,23225.6698725224
0.641120427951113,0.0820683530602942,1.46566413401275,18.8066132499086,17.8086334746754,0.0562,8,7.9991496774654,29,25,24527.4573795795
0.641114223004721,0.0820673249309508,1.46566086641766,18.80692713245,17.8088965144671,0.0562,8.5,8.49920064558277,70,25,44344.9582691193
0.641108980971441,0.082066467390913,1.46566676633589,18.8071416386214,17.8090712673583,0.0562,9,8.99924565774613,22,25,21947.9293472767
0.641104515695915,0.0820667051238705,1.46565206566989,18.8072703264795,17.8091495890149,0.0562,9.5,9.49928523986342,36,25,27956.0612578392
0.641100683230586,0.0820650455972129,1.46566564347307,18.8076143911338,17.8094750959597,0.0562,10,9.99932199620509,36,25,29762.5173668861
0.641097945359553,0.0820151020888837,1.46566826179784,18.8185824049931,17.820418572134,0.0562,10.5,10.4993550076754,19,60,5639.46529006958
0.641094488694087,0.0820642052594266,1.46566971100532,18.8079359561142,17.8097524935211,0.0562,11,10.9993841616893,44,25,31643.5370285511
0.641091966638531,0.0820641642643435,1.46566710434815,18.8079732876256,17.8097669407115,0.0562,11.5,11.4994110855149,28,25,26993.950155735
0.641089747306376,0.0820637036897395,1.4656682190864,18.8080770153342,17.8098554361961,0.0562,12,11.9994357710772,8,25,9446.31905865669
0.641087784408685,0.0820634056670071,1.46566948781988,18.808177874512,17.8099380654084,0.0562,12.5,12.4994584255779,46,25,35332.7306032181
0.64108604011885,0.0820630498499399,1.46566522332908,18.808364917678,17.810109923476,0.0562,13,12.9994796487859,10,25,11848.2730925083
0.641084483298746,0.0820627033944406,1.46567086240843,18.8083782350891,17.8101154121501,0.0562,13.5,13.4994987182129,20,25,17041.7649157047
0.641083680623582,0.0820130188550618,1.46566182494459,18.8192053043784,17.8209246859191,0.0562,14,13.9995169008165,28,60,11218.9429438114
0.64108183305092,0.0820627353842156,1.46566588572837,18.8084781084289,17.810191627613,0.0562,14.5,14.4995334827324,28,25,15560.0071926117
0.641080699996651,0.0820622519740404,1.46566396206567,18.8086123816758,17.8103194646629,0.0562,15,14.9995489796663,25,25,23914.9742326736
0.641079673695889,0.0820622184117369,1.4656643743263,18.8086376084604,17.8103373730562,0.0562,15.5,15.4995640710425,24,25,22032.9697341919
0.641078741180394,0.0820622036394328,1.46566500314738,18.8086304963886,17.8103248705066,0.0562,16,15.9995775971158,25,25,25824.898226738
0.641077891396337,0.0820621341688982,1.46566470175507,18.8087016346506,17.8103872397638,0.0562,16.5,16.4995905430138,31,25,29569.2195978165
0.641077114856108,0.0820618939305082,1.46565852480039,18.8086863997089,17.8103629718583,0.0562,17,16.999602422638,14,25,16297.6353247166
0.641076403404367,0.0820616699128646,1.4656595515535,18.8087884545203,17.8104612004384,0.0562,17.5,17.4996134507321,9,25,11538.3568708897
0.641075749985555,0.0820617990230785,1.46566394876543,18.8088235007288,17.8104916433586,0.0562,18,17.9996246502642,19,25,19379.3379757404
0.641075148456815,0.0820615057261989,1.46566635002943,18.8088526450018,17.8105185431893,0.0562,18.5,18.4996348143889,33,25,25684.9075932503
0.641074593480422,0.0820613946678337,1.46566273884395,18.8088689017149,17.810527363102,0.0562,19,18.9996445559146,20,25,14865.7881755829
0.641074080380604,0.0820612681054363,1.46566585074705,18.8089273187457,17.8105848978466,0.0562,19.5,19.4996536021569,45,25,27690.4846804142
0.641073605055196,0.0820613288223275,1.46566253624014,18.8089404664643,17.8105920729745,0.0562,20,19.9996627100801,24,25,23313.911283493
0.641073163892625,0.0820613748980716,1.46566831429762,18.8088759473165,17.810527788807,0.0562,20.5,20.4996703659698,24,25,23871.8247799873
