Gamma_e,delta_a,delta_f,OmegaP,OmegaM,Mu,peak_index,peak_position
0.3162,3.0,2.79260068945252,0.642165648493456,0.581290086621093,0.0,1,1.3963003447260371
0.3162,3.5,3.33327817949929,0.637720109145803,0.565695049222704,0.0,0,-1.666639089749151
0.3162,3.5,3.33327817949929,0.637720109145803,0.565695049222704,0.0,1,1.6666390897491512
0.3162,4.0,3.85920985375986,0.635504701710645,0.557337384208898,0.0,0,-1.9296049268797895
0.3162,4.0,3.85920985375986,0.635504701710645,0.557337384208898,0.0,1,1.9296049268797895
0.3162,4.5,4.37760263765151,0.634239664189603,0.552204583087232,0.0,0,-2.188801318825815
0.3162,4.5,4.37760263765151,0.634239664189603,0.552204583087232,0.0,1,2.1888013188258144
0.3162,5.0,4.89148077711533,0.633403463754889,0.548783208605987,0.0,0,-2.4457403885577658
0.3162,5.0,4.89148077711533,0.633403463754889,0.548783208605987,0.0,1,2.4457403885577658
0.3162,5.5,5.40241446213386,0.632847430283483,0.546368699600971,0.0,0,-2.701207231067039
0.3162,5.5,5.40241446213386,0.632847430283483,0.546368699600971,0.0,1,2.7012072310670394
0.3162,6.0,5.91125584591762,0.632454407030689,0.54461322991242,0.0,0,-2.9556279229588096
0.3162,6.0,5.91125584591762,0.632454407030689,0.54461322991242,0.0,1,2.955627922958809
0.3162,6.5,6.41857653148422,0.632147327845154,0.543258483472239,0.0,0,-3.2092882657421384
0.3162,6.5,6.41857653148422,0.632147327845154,0.543258483472239,0.0,1,3.2092882657421384
0.3162,7.0,6.92473309279016,0.631911070635074,0.542211379535966,0.0,0,-3.4623665463953226
0.3162,7.0,6.92473309279016,0.631911070635074,0.542211379535966,0.0,1,3.4623665463953217
0.3162,7.5,7.4300126465966,0.631744360372189,0.541396675569506,0.0,0,-3.715006323298346
0.3162,7.5,7.4300126465966,0.631744360372189,0.541396675569506,0.0,1,3.715006323298346
0.3162,8.0,7.9345904244555,0.631589558594861,0.540716648519381,0.0,0,-3.9672952122277727
0.3162,8.0,7.9345904244555,0.631589558594861,0.540716648519381,0.0,1,3.967295212227773
0.3162,8.5,8.43859403860335,0.631484323154554,0.540173730093652,0.0,0,-4.21929701930155
0.3162,8.5,8.43859403860335,0.631484323154554,0.540173730093652,0.0,1,4.21929701930155
0.3162,9.0,8.94214120338691,0.631384451778905,0.539714320541896,0.0,0,-4.471070601693361
0.3162,9.0,8.94214120338691,0.631384451778905,0.539714320541896,0.0,1,4.47107060169336
0.3162,9.5,9.44528009065652,0.631291072618052,0.539316655070528,0.0,0,-4.722640045328371
0.3162,9.5,9.44528009065652,0.631291072618052,0.539316655070528,0.0,1,4.722640045328369
0.3162,10.0,9.94807439870538,0.631238248992431,0.539005207584289,0.0,0,-4.974037199352685
0.3162,10.0,9.94807439870538,0.631238248992431,0.539005207584289,0.0,1,4.974037199352685
0.3162,10.5,10.4506178566978,0.631173587290583,0.538720470675779,0.0,0,-5.225308928348828
0.3162,10.5,10.4506178566978,0.631173587290583,0.538720470675779,0.0,1,5.225308928348828
0.3162,11.0,10.9529062969648,0.631118706695326,0.538474559114223,0.0,0,-5.476453148482485
0.3162,11.0,10.9529062969648,0.631118706695326,0.538474559114223,0.0,1,5.476453148482485
0.3162,11.5,11.4549956483436,0.631082756940943,0.538271579050401,0.0,0,-5.7274978241719605
0.3162,11.5,11.4549956483436,0.631082756940943,0.538271579050401,0.0,1,5.727497824171959
0.3162,12.0,11.9569178060654,0.631039878962287,0.538089435953829,0.0,0,-5.978458903032781
0.3162,12.0,11.9569178060654,0.631039878962287,0.538089435953829,0.0,1,5.97845890303278
0.3162,12.5,12.4586724108856,0.631005855974489,0.53792870551512,0.0,0,-6.229336205442843
0.3162,12.5,12.4586724108856,0.631005855974489,0.53792870551512,0.0,1,6.229336205442842
0.3162,13.0,12.9602916645003,0.630970165376618,0.537776222635748,0.0,0,-6.480145832250292
0.3162,13.0,12.9602916645003,0.630970165376618,0.537776222635748,0.0,1,6.48014583225029
0.3162,13.5,13.4617859055066,0.630962415112546,0.537666896272958,0.0,0,-6.7308929527534085
0.3162,13.5,13.4617859055066,0.630962415112546,0.537666896272958,0.0,1,6.730892952753409
0.3162,14.0,13.9631619666689,0.630919638594741,0.537532488121699,0.0,0,-6.9815809833344264
0.3162,14.0,13.9631619666689,0.630919638594741,0.537532488121699,0.0,1,6.9815809833344264
0.3162,14.5,14.464461713489,0.630909225152278,0.537445380984558,0.0,0,-7.232230856744541
0.3162,14.5,14.464461713489,0.630909225152278,0.537445380984558,0.0,1,7.232230856744542
0.3162,15.0,14.9656531415524,0.630903073238548,0.537352043516385,0.0,0,-7.482826570776311
0.3162,15.0,14.9656531415524,0.630903073238548,0.537352043516385,0.0,1,7.482826570776309
0.3162,15.5,15.4667749507734,0.630879436488658,0.537275659174072,0.0,0,-7.733387475386796
0.3162,15.5,15.4667749507734,0.630879436488658,0.537275659174072,0.0,1,7.733387475386797
0.3162,16.0,15.9678238562102,0.63085281889309,0.537183565499568,0.0,0,-7.983911928105318
0.3162,16.0,15.9678238562102,0.63085281889309,0.537183565499568,0.0,1,7.983911928105319
0.3162,16.5,16.4688169510109,0.630840599862192,0.537095243627763,0.0,0,-8.234408475505568
0.3162,16.5,16.4688169510109,0.630840599862192,0.537095243627763,0.0,1,8.234408475505568
0.3162,17.0,16.969742330561,0.630823403536757,0.53705808378292,0.0,0,-8.484871165280648
0.3162,17.0,16.969742330561,0.630823403536757,0.53705808378292,0.0,1,8.484871165280646
0.3162,17.5,17.4705954112618,0.630860538704685,0.53708045630921,0.0,0,-8.735297705631089
0.3162,17.5,17.4705954112618,0.630860538704685,0.53708045630921,0.0,1,8.73529770563109
0.3162,18.0,17.9714071645827,0.630906667069933,0.537188040119498,0.0,0,-8.985703582291482
0.3162,18.0,17.9714071645827,0.630906667069933,0.537188040119498,0.0,1,8.985703582291482
0.3162,18.5,18.4721510669886,0.631020730744109,0.537428568394694,0.0,0,-9.236075533494503
0.3162,18.5,18.4721510669886,0.631020730744109,0.537428568394694,0.0,1,9.236075533494473
0.3162,19.0,18.9728534220177,0.631190230893457,0.537801079236796,0.0,0,-9.48642671100905
0.3162,19.0,18.9728534220177,0.631190230893457,0.537801079236796,0.0,1,9.486426711009049
0.3162,19.5,19.4734884591093,0.631381261757793,0.538279834330469,0.0,0,-9.736744229554755
0.3162,19.5,19.4734884591093,0.631381261757793,0.538279834330469,0.0,1,9.736744229554755
0.3162,20.0,19.9741200135187,0.631523578218244,0.538627298021151,0.0,0,-9.987060006759554
0.3162,20.0,19.9741200135187,0.631523578218244,0.538627298021151,0.0,1,9.987060006759553
0.3162,20.5,20.4747673396726,0.631481670155811,0.538666606748212,0.0,0,-10.237383669836582
0.3162,20.5,20.4747673396726,0.631481670155811,0.538666606748212,0.0,1,10.237383669836584
0.3162,21.0,20.9753978483153,0.631265203420929,0.538273737063245,0.0,0,-10.487698924157844
0.3162,21.0,20.9753978483153,0.631265203420929,0.538273737063245,0.0,1,10.487698924157844
0.3162,21.5,21.4760533835129,0.630822698490059,0.537483441366808,0.0,0,-10.738026691756708
0.3162,21.5,21.4760533835129,0.630822698490059,0.537483441366808,0.0,1,10.738026691756708
0.3162,22.0,21.9767091023816,0.630193625092283,0.536327015323683,0.0,0,-10.988354551191026
0.3162,22.0,21.9767091023816,0.630193625092283,0.536327015323683,0.0,1,10.988354551191048
0.3162,22.5,22.4773359108328,0.62938032451836,0.534845637166354,0.0,0,-11.238667955416686
0.3162,22.5,22.4773359108328,0.62938032451836,0.534845637166354,0.0,1,11.238667955416686
0.3162,23.0,22.9779811833979,0.62841106326649,0.533085954791147,0.0,0,-11.48899059169923
0.3162,23.0,22.9779811833979,0.62841106326649,0.533085954791147,0.0,1,11.488990591699228
0.3162,23.5,23.4786228228104,0.627243794925275,0.531082883470206,0.0,0,-11.739311411405431
0.3162,23.5,23.4786228228104,0.627243794925275,0.531082883470206,0.0,1,11.739311411405431
0.3162,24.0,23.9792278948457,0.625936879973139,0.52886312219753,0.0,0,-11.98961394742325
0.3162,24.0,23.9792278948457,0.625936879973139,0.52886312219753,0.0,1,11.989613947423251
0.3162,24.5,24.4788549461274,0.63054392701386,0.539574122203163,0.0,0,-12.239427473064048
0.3162,24.5,24.4788549461274,0.63054392701386,0.539574122203163,0.0,1,12.23942747306405
0.5623,1.5,1.05470997588693,0.829105908065023,0.800637651601063,0.0,0,-0.32464265046576585
0.5623,1.5,1.05470997588693,0.829105908065023,0.800637651601063,0.0,1,0.3246426504657658
0.5623,2.0,1.43227977641932,0.787555958263389,0.869809989884279,0.0,0,-0.6884396726080062
0.5623,2.0,1.43227977641932,0.787555958263389,0.869809989884279,0.0,1,0.6884396726080063
0.5623,2.5,1.85436457637086,0.793040066186588,0.964463059821347,0.0,0,-0.9217226468969479
0.5623,2.5,1.85436457637086,0.793040066186588,0.964463059821347,0.0,1,0.9217226468969478
0.5623,3.0,2.3320286607362,0.80649384741222,1.03901007602939,0.0,0,-1.1653530087267694
0.5623,3.0,2.3320286607362,0.80649384741222,1.03901007602939,0.0,1,1.1653530087267696
0.5623,3.5,2.97192428018069,0.795518650202021,0.98767225765662,0.0,0,-1.4859607073746925
0.5623,3.5,2.97192428018069,0.795518650202021,0.98767225765662,0.0,1,1.4859607073746925
0.5623,4.0,3.61749453958631,0.777196574983608,0.902857275422143,0.0,0,-1.8087472697557248
0.5623,4.0,3.61749453958631,0.777196574983608,0.902857275422143,0.0,1,1.808747269755725
0.5623,4.5,4.18684382685854,0.770203241237344,0.869031067136906,0.0,0,-2.093421913428603
0.5623,4.5,4.18684382685854,0.770203241237344,0.869031067136906,0.0,1,2.093421913428603
0.5623,5.0,4.73115340074172,0.766563595306272,0.850389402513162,0.0,0,-2.3655767003710584
0.5623,5.0,4.73115340074172,0.766563595306272,0.850389402513162,0.0,1,2.3655767003710584
0.5623,5.5,5.2630024175034,0.764329814442777,0.838486581885659,0.0,0,-2.631501208751909
0.5623,5.5,5.2630024175034,0.764329814442777,0.838486581885659,0.0,1,2.6315012087519083
0.5623,6.0,5.7874198813793,0.762849226269662,0.830269096118705,0.0,0,-2.893709940690185
0.5623,6.0,5.7874198813793,0.762849226269662,0.830269096118705,0.0,1,2.8937099406901856
0.5623,6.5,6.30684131474884,0.761810140712432,0.824323984694616,0.0,0,-3.1534206573746166
0.5623,6.5,6.30684131474884,0.761810140712432,0.824323984694616,0.0,1,3.153420657374616
0.5623,7.0,6.82282856446204,0.761048080574086,0.8198382334768,0.0,0,-3.411414282231479
0.5623,7.0,6.82282856446204,0.761048080574086,0.8198382334768,0.0,1,3.411414282231479
0.5623,7.5,7.33615772384017,0.760465435858695,0.816357901584182,0.0,0,-3.668078861919489
0.5623,7.5,7.33615772384017,0.760465435858695,0.816357901584182,0.0,1,3.66807886191949
0.5623,8.0,7.847577068112,0.76001464489001,0.813603862276248,0.0,0,-3.92378853405567
0.5623,8.0,7.847577068112,0.76001464489001,0.813603862276248,0.0,1,3.9237885340556695
0.5623,8.5,8.35739432409699,0.759647492521157,0.811372112801098,0.0,0,-4.178697162048656
0.5623,8.5,8.35739432409699,0.759647492521157,0.811372112801098,0.0,1,4.178697162048655
0.5623,9.0,8.86601236151785,0.75934686185447,0.809508673180695,0.0,0,-4.433006180759274
0.5623,9.0,8.86601236151785,0.75934686185447,0.809508673180695,0.0,1,4.433006180759274
0.5623,9.5,9.3736072425565,0.759098394093833,0.808004527562692,0.0,0,-4.68680362127818
0.5623,9.5,9.3736072425565,0.759098394093833,0.808004527562692,0.0,1,4.68680362127818
0.5623,10.0,9.88034599220176,0.75891739165019,0.806724741867182,0.0,0,-4.940172996100797
0.5623,10.0,9.88034599220176,0.75891739165019,0.806724741867182,0.0,1,4.940172996100796
0.5623,10.5,10.3863841125465,0.75871902800806,0.805623829377623,0.0,0,-5.193192056273535
0.5623,10.5,10.3863841125465,0.75871902800806,0.805623829377623,0.0,1,5.193192056273534
0.5623,11.0,10.8918379665433,0.758586575657176,0.804692865439791,0.0,0,-5.445918983271516
0.5623,11.0,10.8918379665433,0.758586575657176,0.804692865439791,0.0,1,5.445918983271516
0.5623,11.5,11.3967829563384,0.758472254121728,0.803884215272769,0.0,0,-5.698391478169133
0.5623,11.5,11.3967829563384,0.758472254121728,0.803884215272769,0.0,1,5.698391478169134
0.5623,12.0,11.9012825685514,0.758359954833979,0.803149646180948,0.0,0,-5.950641284275708
0.5623,12.0,11.9012825685514,0.758359954833979,0.803149646180948,0.0,1,5.950641284275706
0.5623,12.5,12.405380435838,0.758266868001461,0.802566801352818,0.0,0,-6.202690217918705
0.5623,12.5,12.405380435838,0.758266868001461,0.802566801352818,0.0,1,6.202690217918705
0.5623,13.0,12.909134202231,0.758183447254286,0.802013933604441,0.0,0,-6.454567101115434
0.5623,13.0,12.909134202231,0.758183447254286,0.802013933604441,0.0,1,6.454567101115434
0.5623,13.5,13.4126399284811,0.758101988200525,0.80151904640668,0.0,0,-6.706319964240475
0.5623,13.5,13.4126399284811,0.758101988200525,0.80151904640668,0.0,1,6.706319964240476
0.5623,14.0,13.915864487635,0.758047935084348,0.801109298975996,0.0,0,-6.957932243817428
0.5623,14.0,13.915864487635,0.758047935084348,0.801109298975996,0.0,1,6.957932243817428
0.5623,14.5,14.4188272173549,0.757999887068583,0.80071832558174,0.0,0,-7.20941360867743
0.5623,14.5,14.4188272173549,0.757999887068583,0.80071832558174,0.0,1,7.209413608677429
0.5623,15.0,14.9216190414451,0.75792180424446,0.800350552207269,0.0,0,-7.460809520722436
0.5623,15.0,14.9216190414451,0.75792180424446,0.800350552207269,0.0,1,7.460809520722435
0.5623,15.5,15.4242094640819,0.757902808376761,0.800048431638148,0.0,0,-7.712104732040944
0.5623,15.5,15.4242094640819,0.757902808376761,0.800048431638148,0.0,1,7.712104732040945
0.5623,16.0,15.9266604637019,0.757848980372195,0.799760977561621,0.0,0,-7.963330231851122
0.5623,16.0,15.9266604637019,0.757848980372195,0.799760977561621,0.0,1,7.9633302318511205
0.5623,16.5,16.4289138870183,0.757803785384465,0.799484137191254,0.0,0,-8.214456943509362
0.5623,16.5,16.4289138870183,0.757803785384465,0.799484137191254,0.0,1,8.214456943509362
0.5623,17.0,16.9310567827273,0.757759193919794,0.799281283043336,0.0,0,-8.465528391363542
0.5623,17.0,16.9310567827273,0.757759193919794,0.799281283043336,0.0,1,8.465528391363543
0.5623,17.5,17.4330838167922,0.757749576815785,0.799059974757529,0.0,0,-8.716541908395905
0.5623,17.5,17.4330838167922,0.757749576815785,0.799059974757529,0.0,1,8.716541908395904
0.5623,18.0,17.934947367332,0.757697978335802,0.798865339146477,0.0,0,-8.967473683666231
0.5623,18.0,17.934947367332,0.757697978335802,0.798865339146477,0.0,1,8.967473683666231
0.5623,18.5,18.4367674180006,0.757697105668854,0.798682229187464,0.0,0,-9.21838370900024
0.5623,18.5,18.4367674180006,0.757697105668854,0.798682229187464,0.0,1,9.21838370900024
0.5623,19.0,18.938434799854,0.757657100084216,0.798508516651683,0.0,0,-9.4692173999272
0.5623,19.0,18.938434799854,0.757657100084216,0.798508516651683,0.0,1,9.469217399927198
0.5623,19.5,19.4400532934858,0.757647684462361,0.798368236330435,0.0,0,-9.720026646743198
0.5623,19.5,19.4400532934858,0.757647684462361,0.798368236330435,0.0,1,9.720026646743197
0.5623,20.0,19.9415737194934,0.757612713800198,0.798209302466268,0.0,0,-9.970786859746864
0.5623,20.0,19.9415737194934,0.757612713800198,0.798209302466268,0.0,1,9.970786859746863
0.5623,20.5,20.443036027556,0.75759513428998,0.798096308091058,0.0,0,-10.221518013778228
0.5623,20.5,20.443036027556,0.75759513428998,0.798096308091058,0.0,1,10.22151801377823
0.5623,21.0,20.94440565642,0.757577850592166,0.797974987638209,0.0,0,-10.472202828210163
0.5623,21.0,20.94440565642,0.757577850592166,0.797974987638209,0.0,1,10.472202828210161
0.5623,21.5,21.445718401777,0.757560155076818,0.797834316400326,0.0,0,-10.72285920088882
0.5623,21.5,21.445718401777,0.757560155076818,0.797834316400326,0.0,1,10.722859200888818
0.5623,22.0,21.9469642245528,0.757551451708286,0.797753358377492,0.0,0,-10.97348211227665
0.5623,22.0,21.9469642245528,0.757551451708286,0.797753358377492,0.0,1,10.97348211227665
0.5623,22.5,22.4481366723826,0.757542423991629,0.797648047573961,0.0,0,-11.224068336191399
0.5623,22.5,22.4481366723826,0.757542423991629,0.797648047573961,0.0,1,11.224068336191399
0.5623,23.0,22.9492938540855,0.757554719867405,0.797601548584501,0.0,0,-11.474646927043088
0.5623,23.0,22.9492938540855,0.757554719867405,0.797601548584501,0.0,1,11.474646927043086
0.5623,23.5,23.450393609471,0.757535145447049,0.797561653547878,0.0,0,-11.72519680473567
0.5623,23.5,23.450393609471,0.757535145447049,0.797561653547878,0.0,1,11.725196804735672
0.5623,24.0,23.9514417689053,0.757485789268665,0.79738886181775,0.0,0,-11.975720884452848
0.5623,24.0,23.9514417689053,0.757485789268665,0.79738886181775,0.0,1,11.97572088445285
0.5623,24.5,24.4524667504793,0.757424021455501,0.797049040504022,0.0,0,-12.22623337523996
0.5623,24.5,24.4524667504793,0.757424021455501,0.797049040504022,0.0,1,12.226233375239959
1.0,2.0,1.47235089530051,0.913417492993515,1.14183115335842,0.0,0,-0.5459902085721839
1.0,2.0,1.47235089530051,0.913417492993515,1.14183115335842,0.0,1,0.545990208572184
1.0,2.5,1.81112579004289,0.895363751587179,1.21271250437195,0.0,0,-0.8456345542260479
1.0,2.5,1.81112579004289,0.895363751587179,1.21271250437195,0.0,1,0.8456345542260479
1.0,3.0,2.18198443290445,0.892863381302288,1.31209557971866,0.0,0,-1.067662058480337
1.0,3.0,2.18198443290445,0.892863381302288,1.31209557971866,0.0,1,1.067662058480337
1.0,3.5,2.57993960528288,0.898621915342355,1.42029200648353,0.0,0,-1.280476975750447
1.0,3.5,2.57993960528288,0.898621915342355,1.42029200648353,0.0,1,1.280476975750447
1.0,4.0,3.00481233869786,0.906697123221082,1.52429391285886,0.0,0,-1.4988399578991927
1.0,4.0,3.00481233869786,0.906697123221082,1.52429391285886,0.0,1,1.4988399578991927
1.0,4.5,3.46444217626046,0.913813180693714,1.61105555605088,0.0,0,-1.731185548608409
1.0,4.5,3.46444217626046,0.913813180693714,1.61105555605088,0.0,1,1.7311855486084093
1.0,5.0,3.98761819471034,0.916892410786367,1.65273173627059,0.0,0,-1.993671115015243
1.0,5.0,3.98761819471034,0.916892410786367,1.65273173627059,0.0,1,1.9936711150152433
1.0,5.5,4.65937566096759,0.908368624812221,1.56779797589218,0.0,0,-2.3296869169680456
1.0,5.5,4.65937566096759,0.908368624812221,1.56779797589218,0.0,1,2.329686916968046
1.0,6.0,5.33354135623606,0.897220613696091,1.4579715293934,0.0,0,-2.6667706776165963
1.0,6.0,5.33354135623606,0.897220613696091,1.4579715293934,0.0,1,2.6667706776165967
1.0,6.5,5.93127360443335,0.891511098728924,1.40250210725196,0.0,0,-2.9656368022168746
1.0,6.5,5.93127360443335,0.891511098728924,1.40250210725196,0.0,1,2.965636802216874
1.0,7.0,6.49743464166321,0.888111705976288,1.36872836498261,0.0,0,-3.248717320831795
1.0,7.0,6.49743464166321,0.888111705976288,1.36872836498261,0.0,1,3.2487173208317954
1.0,7.5,7.04690330362627,0.885836400876134,1.34572508644137,0.0,0,-3.5234516518134393
1.0,7.5,7.04690330362627,0.885836400876134,1.34572508644137,0.0,1,3.5234516518134407
1.0,8.0,7.58597847109889,0.884194090553531,1.32893639787869,0.0,0,-3.7929892355493906
1.0,8.0,7.58597847109889,0.884194090553531,1.32893639787869,0.0,1,3.792989235549391
1.0,8.5,8.1179310127134,0.882981149191465,1.31618533905715,0.0,0,-4.058965506356172
1.0,8.5,8.1179310127134,0.882981149191465,1.31618533905715,0.0,1,4.058965506356172
1.0,9.0,8.64479531544825,0.882039097524157,1.30617447280562,0.0,0,-4.322397657724241
1.0,9.0,8.64479531544825,0.882039097524157,1.30617447280562,0.0,1,4.32239765772424
1.0,9.5,9.16776496337299,0.881305161977764,1.29810193503647,0.0,0,-4.583882481686607
1.0,9.5,9.16776496337299,0.881305161977764,1.29810193503647,0.0,1,4.583882481686607
1.0,10.0,9.68764925303908,0.880710260007014,1.2915407864616,0.0,0,-4.843824626519514
1.0,10.0,9.68764925303908,0.880710260007014,1.2915407864616,0.0,1,4.843824626519513
1.0,10.5,10.2050747330799,0.880218834349784,1.28606011328335,0.0,0,-5.10253736653996
1.0,10.5,10.2050747330799,0.880218834349784,1.28606011328335,0.0,1,5.10253736653996
1.0,11.0,10.7205618134764,0.879819115755383,1.28144474478585,0.0,0,-5.360280906737584
1.0,11.0,10.7205618134764,0.879819115755383,1.28144474478585,0.0,1,5.360280906737585
1.0,11.5,11.2344181796047,0.879463948173675,1.27751379365561,0.0,0,-5.617209089802125
1.0,11.5,11.2344181796047,0.879463948173675,1.27751379365561,0.0,1,5.617209089802126
1.0,12.0,11.7468751032786,0.879192631401172,1.27412942996563,0.0,0,-5.873437551639138
1.0,12.0,11.7468751032786,0.879192631401172,1.27412942996563,0.0,1,5.873437551639136
1.0,12.5,12.2581638342649,0.878943773682396,1.27122110317475,0.0,0,-6.129081917132282
1.0,12.5,12.2581638342649,0.878943773682396,1.27122110317475,0.0,1,6.129081917132284
1.0,13.0,12.7683727424933,0.878736483719755,1.26866765035692,0.0,0,-6.384186371246827
1.0,13.0,12.7683727424933,0.878736483719755,1.26866765035692,0.0,1,6.384186371246825
1.0,13.5,13.2778125723446,0.878547401792425,1.2664403119049,0.0,0,-6.638906286172864
1.0,13.5,13.2778125723446,0.878547401792425,1.2664403119049,0.0,1,6.638906286172864
1.0,14.0,13.7864044453668,0.878371077380996,1.2644466053789,0.0,0,-6.893202222682948
1.0,14.0,13.7864044453668,0.878371077380996,1.2644466053789,0.0,1,6.893202222682948
1.0,14.5,14.2943813577198,0.878220248412007,1.26270443474792,0.0,0,-7.14719067886004
1.0,14.5,14.2943813577198,0.878220248412007,1.26270443474792,0.0,1,7.1471906788600394
1.0,15.0,14.8017309307821,0.878108324331503,1.26111211170932,0.0,0,-7.400865465390634
1.0,15.0,14.8017309307821,0.878108324331503,1.26111211170932,0.0,1,7.400865465390632
1.0,15.5,15.3086068003197,0.877985280890585,1.25971993678711,0.0,0,-7.654303400159735
1.0,15.5,15.3086068003197,0.877985280890585,1.25971993678711,0.0,1,7.654303400159737
1.0,16.0,15.8149749583076,0.877886751298341,1.25843212575046,0.0,0,-7.907487479153534
1.0,16.0,15.8149749583076,0.877886751298341,1.25843212575046,0.0,1,7.907487479153533
1.0,16.5,16.3209082434266,0.877777188887747,1.25726440837631,0.0,0,-8.160454121713384
1.0,16.5,16.3209082434266,0.877777188887747,1.25726440837631,0.0,1,8.160454121713386
1.0,17.0,16.8264609250928,0.877709518920737,1.25626681572375,0.0,0,-8.413230462546466
1.0,17.0,16.8264609250928,0.877709518920737,1.25626681572375,0.0,1,8.413230462546466
1.0,17.5,17.3316728999383,0.877634191744254,1.25532193519829,0.0,0,-8.665836449969307
1.0,17.5,17.3316728999383,0.877634191744254,1.25532193519829,0.0,1,8.665836449969309
1.0,18.0,17.8365868647197,0.87757266262634,1.25443805718325,0.0,0,-8.918293432359677
1.0,18.0,17.8365868647197,0.87757266262634,1.25443805718325,0.0,1,8.918293432359677
1.0,18.5,18.3412287230192,0.877485167415453,1.25363294733587,0.0,0,-9.170614361509438
1.0,18.5,18.3412287230192,0.877485167415453,1.25363294733587,0.0,1,9.170614361509438
1.0,19.0,18.8455513208817,0.877427882045037,1.25291957871812,0.0,0,-9.422775660440783
1.0,19.0,18.8455513208817,0.877427882045037,1.25291957871812,0.0,1,9.42277566044078
1.0,19.5,19.3497070486936,0.877389618659872,1.25225401344058,0.0,0,-9.674853524347032
1.0,19.5,19.3497070486936,0.877389618659872,1.25225401344058,0.0,1,9.674853524347032
1.0,20.0,19.8535927585201,0.87733311847756,1.25163720760901,0.0,0,-9.926796379260317
1.0,20.0,19.8535927585201,0.87733311847756,1.25163720760901,0.0,1,9.926796379260315
1.0,20.5,20.35731833576,0.877272663220338,1.2510403411391,0.0,0,-10.178659167880092
1.0,20.5,20.35731833576,0.877272663220338,1.2510403411391,0.0,1,10.178659167880094
1.0,21.0,20.8608237328956,0.877245584261578,1.25053121672095,0.0,0,-10.43041186644788
1.0,21.0,20.8608237328956,0.877245584261578,1.25053121672095,0.0,1,10.430411866447878
1.0,21.5,21.3641784601269,0.87720357910866,1.25001775808694,0.0,0,-10.68208923006353
1.0,21.5,21.3641784601269,0.87720357910866,1.25001775808694,0.0,1,10.682089230063534
1.0,22.0,21.8673623580667,0.877189173481516,1.2495580194245,0.0,0,-10.933681179033506
1.0,22.0,21.8673623580667,0.877189173481516,1.2495580194245,0.0,1,10.933681179033508
1.0,22.5,22.3703825264203,0.877140982822104,1.24914612115754,0.0,0,-11.185191263210076
1.0,22.5,22.3703825264203,0.877140982822104,1.24914612115754,0.0,1,11.185191263210074
1.0,23.0,22.8732834119828,0.87711550804789,1.2487526088787,0.0,0,-11.436641705991358
1.0,23.0,22.8732834119828,0.87711550804789,1.2487526088787,0.0,1,11.436641705991358
1.0,23.5,23.3760518529651,0.877070114958037,1.24836677243294,0.0,0,-11.688025926482654
1.0,23.5,23.3760518529651,0.877070114958037,1.24836677243294,0.0,1,11.688025926482654
1.0,24.0,23.8787556343299,0.87705085926855,1.24803288881388,0.0,0,-11.939377817165129
1.0,24.0,23.8787556343299,0.87705085926855,1.24803288881388,0.0,1,11.939377817165127
1.0,24.5,24.3812396667537,0.877028125508468,1.24769610498334,0.0,0,-12.190619833377008
1.0,24.5,24.3812396667537,0.877028125508468,1.24769610498334,0.0,1,12.190619833377008
1.7783,2.5,1.98417843848493,0.98596234546315,1.76022745484959,0.0,0,-0.5038378555221594
1.7783,2.5,1.98417843848493,0.98596234546315,1.76022745484959,0.0,1,0.5038378555221595
1.7783,3.0,2.28355437109379,0.977389777114584,1.77549316353412,0.0,0,-0.9568703028335924
1.7783,3.0,2.28355437109379,0.977389777114584,1.77549316353412,0.0,1,0.9568703028335925
1.7783,3.5,2.60202427017188,0.971809756927267,1.84348892960302,0.0,0,-1.206457618738184
1.7783,3.5,2.60202427017188,0.971809756927267,1.84348892960302,0.0,1,1.2064576187381841
1.7783,4.0,2.94172680508268,0.969686746834413,1.9377203682528,0.0,0,-1.4172752192954876
1.7783,4.0,2.94172680508268,0.969686746834413,1.9377203682528,0.0,1,1.4172752192954874
1.7783,4.5,3.30026502905081,0.970094006820961,2.04554399061222,0.0,0,-1.6182804694549575
1.7783,4.5,3.30026502905081,0.970094006820961,2.04554399061222,0.0,1,1.6182804694549573
1.7783,5.0,3.675538396254,0.971980911812979,2.15975894024324,0.0,0,-1.8184970870997026
1.7783,5.0,3.675538396254,0.971980911812979,2.15975894024324,0.0,1,1.8184970870997026
1.7783,5.5,4.06620097105247,0.974563854150949,2.2755687227967,0.0,0,-2.021487562683058
1.7783,5.5,4.06620097105247,0.974563854150949,2.2755687227967,0.0,1,2.0214875626830575
1.7783,6.0,4.47192988636548,0.977366439772474,2.38932977973362,0.0,0,-2.2291360176605473
1.7783,6.0,4.47192988636548,0.977366439772474,2.38932977973362,0.0,1,2.229136017660547
1.7783,6.5,4.89382971673816,0.980105085317744,2.49772560042149,0.0,0,-2.4430929529484593
1.7783,6.5,4.89382971673816,0.980105085317744,2.49772560042149,0.0,1,2.443092952948459
1.7783,7.0,5.33445128107955,0.982535445455847,2.59671485875002,0.0,0,-2.665259889922515
1.7783,7.0,5.33445128107955,0.982535445455847,2.59671485875002,0.0,1,2.665259889922515
1.7783,7.5,5.7992949637745,0.984494347280481,2.6805399825984,0.0,0,-2.898775937927404
