P_max,OmegaP,OmegaM,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.0723987062160391,1.03104047091253,7.02557181629154,1.09151737969411,0,0.3162,8.5,0,0,30,765.803708791733
0.0685997562523268,1.03137848810247,7.43328900822947,1.0864298883417,0,0.3162,9,0,4,30,2049.84004235268
0.0651788805089399,1.03165192675089,7.84096013123798,1.08188243936044,0,0.3162,9.5,0,4,30,2084.16126203537
0.0620824185775327,1.03189730297322,8.24852982240197,1.07778875459149,0,0.3162,10,0,5,30,1233.094871521
0.0592663873470814,1.03210678701988,8.65616006664711,1.07408601116054,0,0.3162,10.5,0,1,30,878.930546283722
0.0566943976319883,1.03228520352672,9.06374183219124,1.07071230035729,0,0.3162,11,0,1,30,898.841248989105
0.0543360857936294,1.03243557484231,9.47127797233548,1.06764553937107,0,0.3162,11.5,0,5,30,1274.77133393288
0.0521659179861723,1.03256920108193,9.87879374608023,1.06482729658211,0,0.3162,12,0,7,30,2188.59022808075
0.0501622678683191,1.03269485663189,10.2862975779393,1.06223224559191,0,0.3162,12.5,0,1,30,957.761570215225
0.0483066975850775,1.0327998396894,10.6937881164223,1.05984526969904,0,0.3162,13,0,7,30,2373.99538755417
0.0465833916922769,1.03289769489659,11.1012601251934,1.05762471369095,0,0.3162,13.5,0,5,30,1348.70537233353
0.044978707412225,1.03298189198489,11.5087495821842,1.05557645044065,0,0.3162,14,0,4,30,1168.25571393967
0.0434808142759908,1.03306273638583,11.916199222779,1.05365285320916,0,0.3162,14.5,0,4,30,1299.17325258255
0.0420794031245692,1.03312541024689,12.3236374837813,1.05187072234295,0,0.3162,15,0,9,30,3410.23029875755
0.0407654493833841,1.03319403155055,12.7311387967525,1.05019352203166,0,0.3162,15.5,0,11,30,3435.35488033295
0.0395310191724146,1.03324563075716,13.138566236586,1.04863185070122,0,0.3162,16,0,4,30,1294.10849666595
0.0383691094765943,1.0332964297488,13.5459201510877,1.04715708058868,0,0.3162,16.5,0,11,30,4093.64301300049
0.0372735156053684,1.03334245838375,13.9533884663632,1.04577393367197,0,0.3162,17,0,1,30,1124.97227239609
0.0362387206534106,1.03339088295099,14.3607430803255,1.04446215373333,0,0.3162,17.5,0,7,30,1403.96206688881
0.0352598028247284,1.03342678604781,14.7681459153123,1.04322989421845,0,0.3162,18,0,7,30,3333.2690820694
0.0343323573383245,1.03346038390448,15.1755756665267,1.04206299276703,0,0.3162,18.5,0,11,30,3696.64350867271
0.0334524303123923,1.03349651084397,15.58298623665,1.04095661649085,0,0.3162,19,0,7,30,1462.60366225243
0.0326164625341747,1.03352978266011,15.9903709983846,1.03990769049715,0,0.3162,19.5,0,10,30,3354.54583644867
0.0318212414376233,1.03355965207327,16.3976746388399,1.0389088026256,0,0.3162,20,0,11,30,3715.24299502373
0.0310638599221926,1.03358755431796,16.8051198309805,1.03796001222075,0,0.3162,20.5,0,7,30,1515.74072504044
0.0303416809044918,1.03360920288084,17.21242699472,1.03706031884404,0,0.3162,21,0,4,30,1264.7175552845
0.0296523066909804,1.03363328297752,17.619782775954,1.03619586588579,0,0.3162,21.5,0,7,30,1542.77652406693
0.0289935524273539,1.03365561268602,18.0271387091064,1.03537434699863,0,0.3162,22,0,7,30,1471.38056850433
0.0283634230018231,1.03367485269106,18.43449323113,1.0345874849078,0,0.3162,22.5,0,7,30,1524.2633099556
0.0277600928925343,1.03369064462557,18.8419112546649,1.03384077549433,0,0.3162,23,0,12,30,1962.97286176682
0.0271818885278783,1.03371242464089,19.2492659664436,1.03311855100909,0,0.3162,23.5,0,11,30,1900.59566998482
0.0266272728042261,1.03372530053072,19.6565945597303,1.03242915913157,0,0.3162,24,0,5,30,2404.48586988449
0.0260948314576664,1.03374122013122,20.0639309181252,1.03177142678936,0,0.3162,24.5,0,8,30,1661.0736246109
0.658849004687069,0.757237191377145,0.79555462167364,1.9129472832997,0,0.5623,0,0,0,30,132.434856414795
0.615286667704996,0.80283206572262,0.901949254762233,1.79804290280411,0,0.5623,0.5,0,3,30,541.587809324265
0.528851676187429,0.882099059164674,1.16139815402591,1.60506462014997,0,0.5623,1,0,0,30,413.745749235153
0.44720057707871,0.941044428353937,1.49747330214517,1.45702749232395,0,0.5623,1.5,0,0,30,411.781457424164
0.381833528359112,0.975833762954152,1.86986268608148,1.35859159801771,0,0.5623,2,0,1,30,485.539680480957
0.331085639030978,0.995619037793715,2.25930516994499,1.29263570401541,0,0.5623,2.5,0,0,30,538.168011426926
0.29139510281512,1.00721298993276,2.65672180781762,1.24651766186772,0,0.5623,3,0,0,30,521.698940992355
0.259810637313567,1.01442439150375,3.05830235928671,1.21275206583871,0,0.5623,3.5,0,0,30,574.786674261093
0.234205656891781,1.01912872526634,3.46206567444643,1.18708690811637,0,0.5623,4,0,2,30,777.100611686707
0.21308681544835,1.02234439204809,3.86702948039663,1.1669491282985,0,0.5623,4.5,0,0,30,590.357043266296
0.195398874158197,1.02464216761687,4.27274705832389,1.15071796301079,0,0.5623,5,0,0,30,636.099450588226
0.180383956561012,1.02632299834203,4.67893846667866,1.13736780709268,0,0.5623,5.5,0,5,30,648.140212535858
0.16748740461155,1.02759815251791,5.08543020682815,1.12619973805983,0,0.5623,6,0,3,30,587.272165775299
0.156295626741582,1.02858240909558,5.49209487675774,1.11670453453545,0,0.5623,6.5,0,3,30,899.696152448654
0.146494753683247,1.02936698573533,5.8989580704359,1.10855074940107,0,0.5623,7,0,3,30,982.563685178757
0.137842717841339,1.02998561090933,6.30589664112006,1.10145827506098,0,0.5623,7.5,0,3,30,922.610104560852
0.130150064426747,1.03050095763518,6.71294966807925,1.09523824319073,0,0.5623,8,0,3,30,742.992861747742
0.123266526435831,1.0309223769633,7.12001650288532,1.0897405567536,0,0.5623,8.5,0,2,30,656.333523750305
0.11707146889015,1.03127179696916,7.52720727473207,1.08483460929419,0,0.5623,9,0,2,30,631.964345693588
0.1114669756824,1.03156153336138,7.9343506917591,1.08044743627289,0,0.5623,9.5,0,1,30,593.150509595871
0.106372771936737,1.03181516663764,8.3415249779098,1.07649708601449,0,0.5623,10,0,4,30,615.52027964592
0.101722441699768,1.03202645084199,8.74877429646391,1.07291395048,0,0.5623,10.5,0,3,30,720.960767030716
0.0974605737155661,1.03222053721911,9.15595420908054,1.06963879242276,0,0.5623,11,0,3,30,666.225280761719
0.0935405814396912,1.03238755467973,9.56321605490106,1.06665811966278,0,0.5623,11.5,0,5,30,642.959127426148
0.0899230195100436,1.03253056434569,9.97045579912602,1.0639221231199,0,0.5623,12,0,6,30,839.396982908249
0.0865742700598763,1.0326557631567,10.3776796957718,1.06139706911621,0,0.5623,12.5,0,4,30,922.717025279999
0.08346550782562,1.032765971023,10.7849690173543,1.05906661084289,0,0.5623,13,0,4,30,939.000320911408
0.0805718776183134,1.03286176715635,11.1921588326342,1.05690689414417,0,0.5623,13.5,0,3,30,1083.13388419151
0.0778718351188458,1.03295383761913,11.5994929979134,1.05489916547819,0,0.5623,14,0,4,30,987.843955516815
0.0753466145002851,1.03303518845769,12.0067671042718,1.05302753246572,0,0.5623,14.5,0,6,30,1083.09036898613
0.0729797953575152,1.03310128956084,12.4139849297377,1.05128428411606,0,0.5623,15,0,3,30,977.002940893173
0.0707569480222235,1.03317021202858,12.8213080172589,1.04964732687177,0,0.5623,15.5,0,3,30,847.042722940445
0.0686653412461444,1.03322923950264,13.2285834495923,1.04811017454002,0,0.5623,16,0,3,30,1062.84567523003
0.0666936998292063,1.03328248849041,13.6357996109401,1.04666742656441,0,0.5623,16.5,0,3,30,892.237215042114
